date,meeting_date,sharpe_positive,sharpe_negative,sharpe_net
2016-05-18,2016-04-27,0.00510204081632653,0.0,0.00510204081632653
2016-07-06,2016-06-15,0.009057971014492754,0.0,0.009057971014492754
2016-08-17,2016-07-27,0.005199306759098787,0.0,0.005199306759098787
2016-10-12,2016-09-21,0.0065040650406504065,0.0,0.0065040650406504065
2016-11-23,2016-11-02,0.006568144499178982,0.0,0.006568144499178982
2017-01-04,2016-12-14,0.003656307129798903,0.0,0.003656307129798903
2017-02-22,2017-02-01,0.003913894324853229,0.0,0.003913894324853229
2017-04-05,2017-03-15,0.00375234521575985,0.0,0.00375234521575985
2017-05-24,2017-05-03,0.003780718336483932,0.0,0.003780718336483932
2017-07-05,2017-06-14,0.003552397868561279,0.0,0.003552397868561279
2017-08-16,2017-07-26,0.003861003861003861,0.0,0.003861003861003861
2017-10-11,2017-09-20,0.005494505494505495,0.0,0.005494505494505495
2017-11-22,2017-11-01,0.003816793893129771,0.0,0.003816793893129771
2018-01-03,2017-12-13,0.004024144869215292,0.0,0.004024144869215292
2018-02-21,2018-01-31,0.004629629629629629,0.0,0.004629629629629629
2018-04-11,2018-03-21,0.004366812227074236,0.0,0.004366812227074236
2018-05-23,2018-05-02,0.0023148148148148147,0.0,0.0023148148148148147
2018-07-04,2018-06-13,0.0030120481927710845,0.0,0.0030120481927710845
2018-08-22,2018-08-01,0.003125,0.0,0.003125
2018-10-17,2018-09-26,0.0033112582781456954,0.0,0.0033112582781456954
2018-11-29,2018-11-08,0.0031746031746031746,0.0,0.0031746031746031746
2019-01-09,2018-12-19,0.0029239766081871343,0.0,0.0029239766081871343
2019-02-20,2019-01-30,0.011799410029498525,0.0,0.011799410029498525
2019-04-10,2019-03-20,0.011267605633802818,0.0,0.011267605633802818
2019-05-22,2019-05-01,0.012084592145015106,0.0,0.012084592145015106
2019-07-10,2019-06-19,0.005434782608695652,0.0,0.005434782608695652
2019-08-21,2019-07-31,0.0024096385542168677,0.0,0.0024096385542168677
2019-10-09,2019-09-18,0.0025,0.0,0.0025
2019-11-20,2019-10-30,0.002777777777777778,0.0,0.002777777777777778
2020-01-01,2019-12-11,0.006191950464396285,0.0,0.006191950464396285
2020-02-19,2020-01-29,0.006191950464396285,0.0,0.006191950464396285
2020-03-24,2020-03-03,0.014184397163120567,0.0,0.014184397163120567
2020-04-05,2020-03-15,0.014245014245014245,0.0,0.014245014245014245
2020-05-20,2020-04-29,0.016129032258064516,0.0,0.016129032258064516
2020-07-01,2020-06-10,0.016018306636155607,0.0,0.016018306636155607
2020-08-19,2020-07-29,0.013100436681222707,0.0,0.013100436681222707
2020-10-07,2020-09-16,0.008944543828264758,0.0,0.008944543828264758
2020-11-26,2020-11-05,0.008403361344537815,0.0,0.008403361344537815
2021-01-06,2020-12-16,0.01020408163265306,0.0,0.01020408163265306
2021-02-17,2021-01-27,0.012072434607645875,0.0,0.012072434607645875
2021-04-07,2021-03-17,0.014227642276422764,0.0,0.014227642276422764
2021-05-19,2021-04-28,0.018442622950819672,0.0,0.018442622950819672
2021-07-07,2021-06-16,0.018518518518518517,0.0,0.018518518518518517
2021-08-18,2021-07-28,0.02,0.0,0.02
2021-10-13,2021-09-22,0.019305019305019305,0.0,0.019305019305019305
2021-11-24,2021-11-03,0.012779552715654952,0.0,0.012779552715654952
2022-01-05,2021-12-15,0.016885553470919325,0.0,0.016885553470919325
