date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_total
2011-01-08,2011-01-26,,,,,
2011-03-04,2011-03-15,,,,,
2011-04-14,2011-04-27,2.045271218370063,0.980519280556414,-16.220885028765515,-7.254469555020843,-0.9050624928320864
2011-06-14,2011-06-22,-0.9524725428245352,0.7706588345152985,0.23337482188859732,0.47607502381696704,0.961995357544292
2011-06-29,2011-08-09,-1.6078145323730912,0.9130377329810739,-0.9778929090339187,1.7309910399941146,-1.2066818080678854
2011-09-15,2011-09-21,-0.8359934390487416,1.0076093908258277,0.46463798110143584,-3.364240150385566,-0.30854723002048234
2011-10-22,2011-11-02,-0.49815993914300266,-0.3151075456532023,-0.37788297150575406,0.6580492598264615,-1.1425869083261726
2011-11-29,2011-12-13,-0.5952642761484139,0.64013067037984,-0.4525350614452299,-2.2604556250907284,-2.250186688288613
2012-01-16,2012-01-25,-1.0255582618649481,0.6152491006046483,-2.5764482848729418,0.009669866589912904,-3.2176671542015436
2012-03-01,2012-03-13,0.3736580096061245,0.11247238285583755,-1.866092897091455,0.06288173807545326,-1.6303682635697472
2012-04-13,2012-04-25,-0.8588250229967471,-0.024761468155187788,-2.4753753556771336,0.10468330881429352,-3.1158759563759193
2012-06-12,2012-06-20,-1.0067663661441386,0.6966955448124535,-1.6475557682827613,-0.5398927549222888,-1.8661110511448291
2012-07-24,2012-08-01,-0.354409051653239,0.2048011989530359,0.12826851831581776,0.15300746778458807,0.128856049765338
2012-08-31,2012-09-13,-0.09559437874234127,1.7768843835717103,-0.10950177124473866,0.1902648156928017,0.65286789807529
2012-10-14,2012-10-24,-1.1112344884287941,-0.045371922160622045,0.10945726256579194,-1.139287406562905,-0.6282329871934553
2012-12-04,2012-12-12,-0.005461876729398923,0.6733486058579214,-1.0714425910868157,0.7962512241781988,-0.46277222768196796
2013-01-04,2013-01-30,0.012917857179128567,0.7703975005923449,-0.961665163335432,0.6938862023774879,-0.3624634689176916
2013-03-08,2013-03-20,-0.5068785874079885,1.236306319414415,-0.6715416288895137,0.7104765193375072,-0.05620623999742524
2013-04-19,2013-05-01,0.27831177678434565,0.5716292200953633,-0.5818117047174123,1.0416723381538466,0.11312568746921504
2013-06-06,2013-06-19,-1.1502059339945057,0.6660127532809498,-0.10210670866276779,-1.631946681998406,-0.7067501382233811
2013-07-17,2013-07-31,-0.9876036322547371,0.7561711840914663,-0.34664351783875985,1.4750241054660564,0.1565184790513504
2013-07-17,2013-09-18,1.4623273875773393,4.553294387329236,0.8272639227316124,1.689170287354689,4.18401740837497
2013-10-18,2013-10-30,0.3243630752992482,0.039291047352977865,-0.44281386886542384,-0.9768288786209616,-0.48827995302498634
2013-12-16,2013-12-18,-0.5549007182316851,0.2002509445107934,0.6527384455334961,0.3821511589940488,0.5371194059729919
2014-01-03,2014-01-29,-0.32986752360941296,0.29011990848738833,-0.2680740991276033,0.6099136473445078,0.02218972473411724
2014-03-05,2014-03-19,0.5303794483514597,0.7794484820629468,-1.8048880075757243,1.0222414685151038,-0.5183789873441317
2014-04-15,2014-04-30,-0.7935157991332913,0.04123047882267731,-0.1258494283582385,0.9123202010586701,-0.04445519497170727
2014-06-09,2014-06-18,0.5509170284824797,0.6937833181644352,-0.8473302558810077,0.27711703830558565,-0.07888856210873035
2014-07-10,2014-07-30,0.894724359818856,0.19836152338395882,-0.5974143336805804,-1.4715625929902265,-0.5468825938521972
2014-09-04,2014-09-17,-0.2610021323660717,0.5655913575884639,-1.5074644530719012,1.0674032430476459,-0.6786309498156482
2014-10-20,2014-10-29,-0.5824358782198278,-0.15946729005063437,1.2550125418968943,0.5237736409452628,0.9478346050620566
2014-12-03,2014-12-17,-1.36062690350634,-0.07315731324604595,-0.08314790182186921,-0.9012709552907354,-0.7727010621258216
2015-01-20,2015-01-28,-0.8837466721882481,3.0066292316009626,0.7927275297548008,1.8409707785415352,2.4462548171313085
2015-03-03,2015-03-18,-1.387884515371252,0.3611919794675762,-0.6766450652674639,-0.7521895335631886,-0.9347113485864871
2015-04-08,2015-04-29,0.20044629275962864,0.6545897414488694,-1.4632032280866838,0.4407945538510993,-0.5996535807390808
2015-06-02,2015-06-17,-1.0356763077857989,0.9190957170781267,-0.4684828301674039,0.9005677428749415,0.07648265033796567
2015-07-10,2015-07-29,-1.3471258985938543,0.8004921515277394,-0.6441177570631522,-2.867995210705838,-1.3142258098791486
2015-08-29,2015-09-17,-0.1727959901621844,2.637412673687362,0.04234956078169783,1.1557978411755174,1.6947432633619892
2015-10-20,2015-10-28,2.6056064873482954,0.48373996107322165,-1.4469933042864875,1.1543600934618412,0.2504074444460141
2015-12-03,2015-12-16,-1.107657138869852,0.6039597426913359,-0.988159320757388,0.34113890689518767,-0.6490118846543222
2016-01-03,2016-01-27,0.6594448923493578,1.1794459383232547,-0.2652547772900003,0.7267506528150562,0.8536083519303783
2016-03-07,2016-03-16,1.740438656406327,1.642963129115827,-0.8613103553066338,-0.06513332665033508,0.7262051574102304
2016-04-14,2016-04-27,-5.178503664752721,1.1295482149574392,-2.257160671308928,1.0841791947522035,-2.342656673385704
2016-06-06,2016-06-15,-0.8168293469547118,0.2608734764314655,-1.0582998533299661,0.4428580981723517,-0.8360148732266249
2016-07-12,2016-07-27,-0.13109622019487066,0.8618038627369905,-2.395072582913482,0.19268338168651397,-1.3707761778541163
2016-09-12,2016-09-21,-0.2543944108610037,1.3384179493740875,-1.397726710793808,1.291894190513231,-0.13558188339018187
2016-10-24,2016-11-02,-0.6542976999360456,-0.02412595713490283,-0.7664459684322327,-0.5715666157205475,-1.0410965275530677
2016-12-02,2016-12-14,0.3181413162255899,0.07800115656374038,0.35826239718610126,0.8601681100477255,0.6969593702884553
2017-01-19,2017-02-01,2.063151169914173,0.5220191154676407,-0.41903699147483064,1.1800513090969182,1.0160548419695647
2017-03-03,2017-03-15,0.356599659287926,0.5975387798553221,-0.5116901936503591,1.4040420235093378,0.44526418288933045
2017-04-28,2017-05-03,-0.4191296086233918,-0.45246081311966785,0.5120342771094378,-1.1115110136371325,-0.31262958423153825
2017-06-01,2017-06-14,-0.03321596455020938,1.2450498780464567,-0.46463332129041174,1.390911925102542,0.6824067077147711
2017-07-13,2017-07-26,-0.4697206250915901,-0.44502233077246395,-0.9072006245862996,1.106618418017742,-0.787967483283294
2017-09-05,2017-09-20,-1.181126428531422,0.4991142964079574,-1.181489812053423,0.9666395754262218,-0.8170368685954866
2017-10-20,2017-11-01,-0.7894456750629968,-1.4856316294072183,-0.5821345713869801,1.4483375930813964,-1.0787288977521914
2017-11-30,2017-12-13,-0.5092407735631751,0.8989730879264014,-0.0871662101897435,1.4082554995386842,0.6560883893830499
2018-01-19,2018-01-31,0.786596985946819,1.1827568937722688,1.4959499053307401,-0.10955136249356281,2.0649809918947217
2018-03-06,2018-03-21,0.9940754515496643,1.0971598952382495,0.11766135067421041,1.2691203817077503,1.3948924148301503
2018-04-19,2018-05-02,1.2311846745221353,0.753588275846533,1.6282145218194426,-2.025027937612347,1.4508114148863818
2018-05-31,2018-06-13,0.5530355428536397,0.1395656353349879,0.45132731535108606,0.3184707995627585,0.7113600150514074
2018-07-19,2018-08-01,-0.3713667888513487,1.2896688174109838,0.9373753017214442,0.4776848945787569,1.3873808467802766
2018-09-12,2018-09-26,3.1956049074916058,0.1648666464545066,-0.2833546696051662,1.2446799799085115,1.3431079944949167
2018-10-25,2018-11-08,4.213769346314463,0.5003409424658459,0.6645916918233682,0.7173088637831857,2.5075386010942853
2018-12-07,2018-12-19,0.10857406317934626,0.07985814363995865,-0.5642411649286412,-0.0011199241901306486,-0.3270404087205111
2019-01-10,2019-01-30,0.14173412446651698,0.466130673779528,-0.6917119952978431,1.3410177149706572,0.16556426836094465
2019-03-12,2019-03-20,-0.7303211386884297,-0.3145149038628597,-0.6686831706888161,0.8241605652272376,-0.6780273932875379
2019-04-11,2019-05-01,-0.6705568771961935,0.12306015151022381,-0.006774615903395699,0.15805668716383042,-0.16541149789892137
2019-06-05,2019-06-19,0.24870823608573922,0.47065083011742986,-0.6763930465722522,0.739860010100084,0.047702859604896
2019-07-16,2019-07-31,-0.3124673225507067,0.793639222016376,-1.4794042255819946,-0.363415688754483,-0.9354334566649533
2019-09-05,2019-09-18,-0.33398261083368325,0.3531347189539809,-1.0851213738310286,0.5682022202465792,-0.5952964661279267
