date,meeting_date,sharpe_positive,sharpe_negative,sharpe_net
2021-01-27,2021-01-27,0.012121212121212121,0.0,0.012121212121212121
2021-03-17,2021-03-17,0.014285714285714285,0.0,0.014285714285714285
2021-04-28,2021-04-28,0.018518518518518517,0.0,0.018518518518518517
2021-06-16,2021-06-16,0.01859504132231405,0.0,0.01859504132231405
2021-07-28,2021-07-28,0.020080321285140562,0.0,0.020080321285140562
2021-09-22,2021-09-22,0.01937984496124031,0.0,0.01937984496124031
2021-11-03,2021-11-03,0.01282051282051282,0.0,0.01282051282051282
2021-12-15,2021-12-15,0.01694915254237288,0.0,0.01694915254237288
2022-01-26,2022-01-26,0.011363636363636364,0.0,0.011363636363636364
2022-03-16,2022-03-16,0.008379888268156424,0.0,0.008379888268156424
2022-05-04,2022-05-04,0.007712082262210797,0.0,0.007712082262210797
2022-06-15,2022-06-15,0.007936507936507936,0.0,0.007936507936507936
2022-07-27,2022-07-27,0.009287925696594427,0.006191950464396285,0.0030959752321981426
2022-09-21,2022-09-21,0.009259259259259259,0.006172839506172839,0.0030864197530864196
2022-11-02,2022-11-02,0.012658227848101266,0.005063291139240506,0.007594936708860759
2022-12-14,2022-12-14,0.012658227848101266,0.005063291139240506,0.007594936708860759
2023-02-01,2023-02-01,0.0113314447592068,0.0028328611898017,0.0084985835694051
2023-03-22,2023-03-22,0.01038961038961039,0.0,0.01038961038961039
2023-05-03,2023-05-03,0.008547008547008548,0.0,0.008547008547008548
2023-06-14,2023-06-14,0.0110803324099723,0.0,0.0110803324099723
2023-07-26,2023-07-26,0.0084985835694051,0.0,0.0084985835694051
2023-09-20,2023-09-20,0.008379888268156424,0.0,0.008379888268156424
2023-11-01,2023-11-01,0.008241758241758242,0.0,0.008241758241758242
2023-12-13,2023-12-13,0.008,0.0,0.008
2024-01-31,2024-01-31,0.00847457627118644,0.0,0.00847457627118644
2024-03-20,2024-03-20,0.008620689655172414,0.0,0.008620689655172414
2024-05-01,2024-05-01,0.009389671361502348,0.002347417840375587,0.007042253521126761
2024-06-12,2024-06-12,0.011049723756906077,0.0,0.011049723756906077
2024-07-31,2024-07-31,0.010554089709762533,0.0,0.010554089709762533
2024-09-18,2024-09-18,0.007978723404255319,0.0,0.007978723404255319
2024-11-07,2024-11-07,0.008875739644970414,0.0,0.008875739644970414
2024-12-18,2024-12-18,0.00821917808219178,0.0,0.00821917808219178
2025-01-29,2025-01-29,0.006134969325153374,0.0,0.006134969325153374
2025-03-19,2025-03-19,0.005194805194805195,0.0,0.005194805194805195
2025-05-07,2025-05-07,0.005847953216374269,0.0,0.005847953216374269
2025-06-18,2025-06-18,0.006349206349206349,0.0,0.006349206349206349
2025-07-30,2025-07-30,0.005797101449275362,0.0,0.005797101449275362
2025-09-17,2025-09-17,0.005633802816901409,0.0,0.005633802816901409
2025-10-29,2025-10-29,0.0051813471502590676,0.0,0.0051813471502590676
2025-12-10,2025-12-10,0.0049261083743842365,0.0,0.0049261083743842365
