date,meeting_date,sharpe_positive,sharpe_negative,sharpe_net
2011-01-08,2011-01-26,0.007105089226701917,0.0020654329147389294,0.0050396563119629876
2011-03-04,2011-03-15,0.008512565089427214,0.0024450984831333486,0.006067466606293865
2011-04-14,2011-04-27,0.007817093839714987,0.003043824149977517,0.00477326968973747
2011-06-14,2011-06-22,0.009379885356956748,0.003245061348240087,0.006134824008716661
2011-06-29,2011-08-09,0.00720164609053498,0.0038580246913580245,0.0033436213991769547
2011-09-15,2011-09-21,0.008222602289172477,0.00348638337060913,0.004736218918563347
2011-10-22,2011-11-02,0.007782973544295689,0.003715328934725514,0.004067644609570175
2011-11-29,2011-12-13,0.008371464226289517,0.0038477537437603994,0.0045237104825291185
2012-01-16,2012-01-25,0.008290451686678102,0.0031446540880503146,0.005145797598627788
2012-03-01,2012-03-13,0.008047585724282715,0.0022743177046885936,0.005773268019594122
2012-04-13,2012-04-25,0.007413010590015128,0.004266263237518911,0.003146747352496218
2012-06-12,2012-06-20,0.00738317343825987,0.002785269021618993,0.004597904416640877
2012-07-24,2012-08-01,0.011739185912976905,0.0016587980094423887,0.010080387903534516
2012-08-31,2012-09-13,0.009771368940328241,0.0017076178730670714,0.00806375106726117
2012-10-14,2012-10-24,0.007583262169086251,0.0035525192143467123,0.004030742954739539
2012-12-04,2012-12-12,0.006746470043881907,0.002119466252723962,0.004627003791157945
2013-01-04,2013-01-30,0.007032530848218138,0.0019414962464405902,0.005091034601777547
2013-03-08,2013-03-20,0.006987174734969234,0.004170064496997554,0.002817110237971681
2013-04-19,2013-05-01,0.00857562887945116,0.004110857018403572,0.004464771861047588
2013-06-06,2013-06-19,0.007859900717043573,0.003068119139547711,0.004791781577495863
2013-07-17,2013-07-31,0.009325940560406178,0.0015507828266734646,0.007775157733732713
2013-07-17,2013-09-18,0.014962593516209476,0.0,0.014962593516209476
2013-10-18,2013-10-30,0.00819697775552983,0.0034101930356975254,0.004786784719832306
2013-12-16,2013-12-18,0.007372702840124937,0.0019975303261422243,0.005375172513982712
2014-01-03,2014-01-29,0.006745362563237774,0.0014663831659212552,0.005278979397316519
2014-03-05,2014-03-19,0.00861812778603269,0.0017830609212481426,0.006835066864784547
2014-04-15,2014-04-30,0.00787433867858754,0.0034860353524996924,0.004388303326087848
