date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_total
2011-01-26,2011-01-26,0.004545454545454545,-0.004545454545454545,0.0022727272727272726,0.0,0.0022727272727272726
2011-03-15,2011-03-15,0.006437768240343348,0.0,0.006437768240343348,0.0,0.012875536480686695
2011-04-27,2011-04-27,0.002257081593499605,0.0007899785577248617,0.001354248956099763,0.0,0.00440130910732423
2011-06-22,2011-06-22,0.0003988300983780909,0.0003988300983780909,0.0,0.0,0.0007976601967561818
2011-08-09,2011-08-09,0.0018975332068311196,-0.0018975332068311196,-0.0056925996204933585,0.0,-0.0056925996204933585
2011-09-21,2011-09-21,0.0,0.0016778523489932886,-0.0016778523489932886,-0.0016778523489932886,-0.0016778523489932886
2011-11-02,2011-11-02,0.0,-0.0001307531380753138,0.001307531380753138,-0.000653765690376569,0.0005230125523012552
2011-12-13,2011-12-13,-0.0023094688221709007,0.0023094688221709007,0.009237875288683603,-0.0023094688221709007,0.006928406466512702
2012-01-25,2012-01-25,-0.0007867820613690008,0.0003933910306845004,0.0001966955153422502,-0.0002950432730133753,-0.0004917387883556255
2012-03-13,2012-03-13,0.0,0.004618937644341801,0.009237875288683603,-0.0023094688221709007,0.011547344110854504
2012-04-25,2012-04-25,0.00038304392236976505,0.00038304392236976505,0.0011491317671092952,-0.0012768130745658835,0.0006384065372829418
2012-06-20,2012-06-20,-0.0005331911490269261,0.0013329778725673154,-0.0003998933617701946,-0.0003998933617701946,0.0
2012-08-01,2012-08-01,0.0,0.0,0.0,-0.0021691973969631237,-0.0021691973969631237
2012-09-13,2012-09-13,0.00011444266422522316,0.0019455252918287938,0.0008010986495765621,-0.0003433279926756695,0.0025177386129549098
2012-10-24,2012-10-24,0.005434782608695652,0.0036231884057971015,0.0036231884057971015,-0.0018115942028985507,0.010869565217391304
2012-12-12,2012-12-12,-0.00025153014169531317,0.0010061205667812527,8.384338056510439e-05,-8.384338056510439e-05,0.0007545904250859395
2013-01-30,2013-01-30,0.0,0.0061633281972265025,0.0061633281972265025,-0.0015408320493066256,0.01078582434514638
2013-03-20,2013-03-20,0.0,0.0012950571983595942,0.0022663500971292897,-0.0002158428663932657,0.0033455644290956185
2013-05-01,2013-05-01,0.0014858841010401188,0.008915304606240713,0.007429420505200594,0.0,0.017830609212481426
2013-06-19,2013-06-19,-0.0006118702834998981,0.0013257189475831123,0.002039567611666327,0.0,0.002753416275749541
2013-07-31,2013-07-31,0.002840909090909091,0.009943181818181818,0.005681818181818182,0.0,0.018465909090909092
2013-09-18,2013-09-18,0.0005268148772521336,0.002634074386260668,0.0024233484353598147,-0.00010536297545042672,0.005478874723422189
2013-10-30,2013-10-30,0.0038461538461538464,0.008974358974358974,0.010256410256410256,0.0,0.023076923076923078
2013-12-18,2013-12-18,-0.000541907514450867,0.001445086705202312,0.0011741329479768787,-0.0002709537572254335,0.0018063583815028901
2014-01-29,2014-01-29,0.0,0.011848341232227487,0.009478672985781991,0.0,0.02132701421800948
2014-03-19,2014-03-19,0.00047607712449416806,0.0015472506546060462,-0.00023803856224708403,-0.00035705784337062603,0.0014282313734825041
2014-04-30,2014-04-30,0.0,0.006075334143377886,0.004860267314702308,0.0,0.010935601458080195
2014-06-18,2014-06-18,0.001322226629644321,0.002247785270395346,0.0007933359777865926,-0.0001322226629644321,0.004231125214861828
2014-07-30,2014-07-30,0.004634994206257242,0.006952491309385863,0.008111239860950173,0.0,0.019698725376593278
2014-09-17,2014-09-17,-0.00012545477355413375,0.0011290929619872036,0.0006272738677706687,-0.000501819094216535,0.0011290929619872036
2014-10-29,2014-10-29,0.0,0.00823045267489712,0.00823045267489712,0.0,0.01646090534979424
2014-12-17,2014-12-17,-0.0018733608092918695,0.0024978144123891594,0.0016235793680529536,-0.0007493443237167478,0.0014986886474334957
2015-01-28,2015-01-28,0.0,0.008756567425569177,0.008756567425569177,0.0,0.017513134851138354
2015-03-18,2015-03-18,-0.00121049092131809,0.002555480833893746,0.0013449899125756557,-0.00026899798251513114,0.00242098184263618
2015-04-29,2015-04-29,0.0,0.0035587188612099642,0.0035587188612099642,0.0,0.0071174377224199285
2015-06-17,2015-06-17,-0.00012766500702157538,0.0031916251755393847,0.002042640112345206,-0.00038299502106472615,0.004723605259798289
2015-07-29,2015-07-29,0.0,0.012939001848428836,0.009242144177449169,0.0,0.022181146025878003
2015-09-17,2015-09-17,0.00025056376847907793,0.0037584565271861687,0.0026309195690303183,-0.00025056376847907793,0.0063893760962164875
2015-10-28,2015-10-28,0.0017211703958691911,0.0051635111876075735,0.008605851979345954,0.0,0.01549053356282272
2015-12-16,2015-12-16,0.0011103708638685321,0.00277592715967133,0.001998667554963358,0.00011103708638685321,0.005996002664890073
2016-01-27,2016-01-27,-0.0017605633802816902,0.01232394366197183,0.008802816901408451,0.0,0.01936619718309859
2016-03-16,2016-03-16,0.003313790466479735,0.003823604384399694,0.001911802192199847,-0.0001274534794799898,0.008921743563599286
2016-04-27,2016-04-27,-0.0017064846416382253,0.010238907849829351,0.010238907849829351,0.0,0.01877133105802048
2016-06-15,2016-06-15,0.000545404963185165,0.0014998636487592036,0.00040905372238887375,-0.00013635124079629124,0.002317971093536951
2016-07-27,2016-07-27,-0.0017391304347826088,0.010434782608695653,0.0017391304347826088,0.0,0.010434782608695653
2016-09-21,2016-09-21,0.00035236081747709656,0.0024665257223396757,-0.00011745360582569885,0.0,0.0027014329339910734
2016-11-02,2016-11-02,0.008237232289950576,0.008237232289950576,0.0032948929159802307,0.0,0.019769357495881382
2016-12-14,2016-12-14,0.0014534883720930232,0.003052325581395349,0.0037790697674418604,-0.00014534883720930232,0.00813953488372093
2017-02-01,2017-02-01,0.005893909626719057,0.005893909626719057,0.005893909626719057,0.0,0.01768172888015717
2017-03-15,2017-03-15,0.001931300869085391,0.001793350807007863,0.001793350807007863,0.0,0.005518002483101117
2017-05-03,2017-05-03,0.0018975332068311196,0.009487666034155597,0.009487666034155597,0.0,0.020872865275142316
2017-06-14,2017-06-14,-0.0016341923318667505,0.002765556253928347,0.000754242614707731,0.0,0.0018856065367693275
2017-07-26,2017-07-26,-0.001937984496124031,0.009689922480620155,0.007751937984496124,0.0,0.015503875968992248
2017-09-20,2017-09-20,-0.0009176416609314062,0.0028676301904106446,-0.00034411562284927734,-0.00011470520761642578,0.0014911676990135353
2017-11-01,2017-11-01,-0.0019157088122605363,0.0038314176245210726,0.005747126436781609,0.0,0.007662835249042145
2017-12-13,2017-12-13,-0.00010981770261366133,0.003074895673182517,0.00010981770261366133,0.0,0.003074895673182517
2018-01-31,2018-01-31,0.004651162790697674,0.0069767441860465115,0.009302325581395349,0.0,0.020930232558139535
