date,meeting_date,arouba_score,arouba_pos,arouba_neg
2011-01-26,2011-01-26,,,
2011-03-15,2011-03-15,,,
2011-04-27,2011-04-27,1.5325328428193767,-0.7242382761605386,-1.117829141055994
2011-06-22,2011-06-22,-4.46429349454807,-4.812795428325937,1.8423612815191133
2011-08-09,2011-08-09,-1.5793543971456754,-1.6993818444000222,1.5865352823605812
2011-09-21,2011-09-21,-0.6068009293003357,-0.7911520382604657,0.48156685452766784
2011-11-02,2011-11-02,-0.11614472937851214,-0.22785723405131808,-0.15460192881700419
2011-12-13,2011-12-13,0.10060206746301935,0.1526691175525009,-0.17811586218047515
2012-01-25,2012-01-25,0.09500973185061738,0.23379278858915944,-0.08997747396610316
2012-03-13,2012-03-13,0.09023245577712838,0.12578341275453314,-0.16877229991836992
2012-04-25,2012-04-25,0.9363152991565998,1.1288156126829727,-0.7034527765514429
2012-06-20,2012-06-20,0.0009864452207064122,0.40375400022347024,0.24928671857915619
2012-08-01,2012-08-01,0.0009483763937725142,0.8165133780381036,0.630064230925191
2012-09-13,2012-09-13,0.40986996374309215,0.3057160611200329,-0.6437361562632751
2012-10-24,2012-10-24,0.585808899409898,0.8778146978539579,-0.5333517070139793
2012-12-12,2012-12-12,0.2849179942190307,-0.6096922942326563,-1.2174611192515727
2013-01-30,2013-01-30,0.3475959907891925,-0.753494671913618,-1.3212389133393023
2013-03-20,2013-03-20,1.2428259951615983,0.14035384340094503,-1.9403023300637057
2013-05-01,2013-05-01,1.4212486813556349,-0.049133343726754354,-2.1008912014661036
2013-06-19,2013-06-19,0.4650222523471826,-0.23780109350465592,-1.0155317678242015
2013-07-31,2013-07-31,0.23777491015921245,-0.25171045298748057,-0.6858605674447289
2013-09-18,2013-09-18,0.38173034840584025,1.0765432323309905,-0.43513786965185475
2013-10-30,2013-10-30,0.3503167765662098,0.41477069611743367,-0.6188680609588972
2013-12-18,2013-12-18,0.08607339828010115,0.1176800131283265,-0.3990244826339003
2014-01-29,2014-01-29,0.24104852609042446,0.35245455861080194,-0.5279047273026122
2014-03-19,2014-03-19,0.07216867194032352,0.05348295781910481,-0.399033336848323
2014-04-30,2014-04-30,0.25393531334499486,0.49956991036194703,-0.4402821003778787
2014-06-18,2014-06-18,0.8891292867828905,1.0003594456096567,-1.2296803036107131
2014-07-30,2014-07-30,0.6018411059103435,0.5581791765828494,-1.0340320314461793
2014-09-17,2014-09-17,0.8558379829602455,0.9895029501407232,-1.3480739995764086
2014-10-29,2014-10-29,0.3998373290345549,0.27268093762467976,-0.5610810983017538
2014-12-17,2014-12-17,-0.09268918686813261,-1.1989806386084945,-0.5729110137719712
2015-01-28,2015-01-28,0.18732425006240497,1.3965997193056325,0.5538209385412003
2015-03-18,2015-03-18,0.35575415823093376,1.7315676658681258,0.4500504843663798
2015-04-29,2015-04-29,-0.8172669133062974,-0.3977195992158034,1.0104194116524048
2015-06-17,2015-06-17,1.4654086661329075,0.9744352820496579,-1.0374556902945036
2015-07-29,2015-07-29,0.9971292333722682,1.022863317535308,-0.553286463875863
2015-09-17,2015-09-17,0.49264099545988943,0.43138552568241634,-0.36142134651992297
2015-10-28,2015-10-28,0.6398467238591103,-0.05866906662460911,-0.722540297387031
2015-12-16,2015-12-16,0.2314626337540436,-0.24434255350975184,-0.38724815153221426
2016-01-27,2016-01-27,-1.1591228340587125,-0.5256207482900628,1.4857929879380136
2016-03-16,2016-03-16,0.28402509838423584,-0.04000509252061999,-0.32087196167260695
2016-04-27,2016-04-27,0.645818701119681,-0.09148990310415843,-0.7542076029711008
2016-06-15,2016-06-15,-0.9288422452250445,-0.34148135102180704,1.1902273444222073
2016-07-27,2016-07-27,-0.9701386614113313,-1.8529008153447437,0.12493287981311114
