date,meeting_date,sharpe_positive,sharpe_negative,sharpe_net
2023-05-31,2023-06-14,0.4290781029905474,-0.24806911781113797,0.4598841139190941
2023-07-18,2023-07-26,0.38131630982310644,0.6460848156961471,-0.006065520582794262
2023-09-08,2023-09-20,1.0925273921234944,-1.5888988449983672,1.630862857011241
2023-10-27,2023-11-01,0.40062527163504047,-0.6493018851596645,0.6275517762982287
2023-12-05,2023-12-13,0.13382525611559282,-0.27856649576922154,0.23907887720615642
2024-01-17,2024-01-31,1.704257932071523,-0.8822064426651399,1.767113318069451
2024-03-07,2024-03-20,0.6526031973338479,-0.40904824587523547,0.7081543918643765
2024-04-18,2024-05-01,0.507627425472866,-0.2211223650388075,0.5045207732643076
2024-06-07,2024-06-12,0.22237787484751367,-0.39144285191047556,0.36026962073787927
2024-07-24,2024-07-31,1.508763595165833,-1.030813574301547,1.675520785917867
2024-09-10,2024-09-18,0.305365040408171,0.026651366748473074,0.22737417435065913
2024-10-23,2024-11-07,0.3592345371115148,-0.7076447613333449,0.6142073777238699
2024-12-03,2024-12-18,0.5138223831784389,-0.38038034352913863,0.5817950326031875
2025-01-09,2025-01-29,0.8211860969653362,-0.3719916555857449,0.818719011574972
2025-03-07,2025-03-19,0.35778548059249976,-0.5184812876487047,0.523285542578542
2025-05-03,2025-05-07,0.3540213960280986,-0.22910917880805726,0.38476749618682293
2025-06-06,2025-06-18,-0.5456134188364652,-0.41362210485336365,-0.23432731357882283
2025-07-22,2025-07-30,0.959358179808406,-0.7747095775477274,1.115397902948585
2025-08-28,2025-09-17,0.5546860761239566,-1.013901605136464,0.9078295288361188
2025-10-23,2025-10-29,0.23498547544492032,-0.646159643467841,0.48553174062515464
2025-12-01,2025-12-10,-0.4591303495379118,-0.5780697230940617,-0.08861328444331983
