date,meeting_date,sharpe_positive,sharpe_negative,sharpe_net
2020-03-15,2020-03-15,0.014245014245014245,0.0,0.014245014245014245
2020-04-29,2020-04-29,0.016203703703703703,0.0,0.016203703703703703
2020-06-10,2020-06-10,0.016091954022988506,0.0,0.016091954022988506
2020-07-29,2020-07-29,0.013157894736842105,0.0,0.013157894736842105
2020-09-16,2020-09-16,0.008976660682226212,0.0,0.008976660682226212
2020-11-05,2020-11-05,0.008438818565400843,0.0,0.008438818565400843
2020-12-16,2020-12-16,0.010245901639344262,0.0,0.010245901639344262
2021-01-27,2021-01-27,0.009800788324278257,0.0018110152338340257,0.00798977309044423
2021-03-17,2021-03-17,0.010601050379303638,0.0013616028010114763,0.00923944757829216
2021-04-28,2021-04-28,0.009541984732824428,0.0008035355564483728,0.008738449176376055
2021-06-16,2021-06-16,0.009397247271001424,0.0005695301376364499,0.008827717133364974
2021-07-28,2021-07-28,0.009582689335394128,0.0005151983513652757,0.00906749098402885
2021-09-22,2021-09-22,0.010102095647501343,0.0008597528210639441,0.0092423428264374
2021-11-03,2021-11-03,0.008284501919579712,0.0010103051121438675,0.007274196807435846
2021-12-15,2021-12-15,0.006802087215803205,0.00046589638464405515,0.00633619083115915
2022-01-26,2022-01-26,0.007529018090557356,0.001045696957021855,0.0064833211335355015
2022-03-16,2022-03-16,0.008456891817682591,0.0012081274025260845,0.007248764415156508
2022-05-04,2022-05-04,0.008912220730069588,0.0024417043096081063,0.006470516420461482
2022-06-15,2022-06-15,0.007809202195018995,0.0015829463908822287,0.006226255804136767
2022-07-27,2022-07-27,0.005816973096499429,0.004154980783213877,0.001661992313285551
2022-09-21,2022-09-21,0.009704756697648989,0.00259704756697649,0.007107709130672498
2022-11-02,2022-11-02,0.00606826801517067,0.0015170670037926676,0.004551201011378002
2022-12-14,2022-12-14,0.009222994314592546,0.0018951358180669614,0.007327858496525584
2023-02-01,2023-02-01,0.008256065032389178,0.0013971802362504762,0.006858884796138702
2023-03-22,2023-03-22,0.0055815160955347875,0.000778816199376947,0.00480269989615784
2023-05-03,2023-05-03,0.005545286506469501,0.0020794824399260627,0.003465804066543438
2023-06-14,2023-06-14,0.005651633322030066,0.0007912286650842093,0.0048604046569458575
2023-07-26,2023-07-26,0.008757703535517353,0.00151367715428695,0.007244026381230403
2023-09-20,2023-09-20,0.006907378335949764,0.0013605442176870747,0.00554683411826269
2023-11-01,2023-11-01,0.007927769213829552,0.0016516185862144902,0.006276150627615063
2023-12-13,2023-12-13,0.00865529352734571,0.0008780732563973909,0.007777220270948319
2024-01-31,2024-01-31,0.008457820738137082,0.0006590509666080844,0.007798769771528998
2024-03-20,2024-03-20,0.00816326530612245,0.0,0.00816326530612245
2024-05-01,2024-05-01,0.008539118393722595,0.0013847219016847449,0.007154396492037849
2024-06-12,2024-06-12,0.01055212108292475,0.00042634832658281814,0.010125772756341932
2024-07-31,2024-07-31,0.009883720930232558,0.0006976744186046512,0.009186046511627907
2024-09-18,2024-09-18,0.008517887563884156,0.001249290176036343,0.007268597387847814
2024-11-07,2024-11-07,0.007995735607675906,0.0006663113006396588,0.007329424307036247
2024-12-18,2024-12-18,0.013253261544833299,0.0011389521640091116,0.012114309380824187
2025-01-29,2025-01-29,0.009741350352704065,0.0007837868099876833,0.00895756354271638
2025-03-19,2025-03-19,0.007704829083016821,0.0013022246337493217,0.006402604449267498
2025-05-07,2025-05-07,0.007558139534883721,0.0018604651162790699,0.005697674418604651
2025-06-18,2025-06-18,0.009089936905143835,0.0006416426050689766,0.008448294300074858
2025-07-30,2025-07-30,0.007267259741886981,0.0002505951635133442,0.007016664578373638
2025-09-17,2025-09-17,0.006332629707810243,0.0009998889012331964,0.005332740806577047
2025-10-29,2025-10-29,0.007537154989384289,0.0004246284501061571,0.007112526539278132
2025-12-10,2025-12-10,0.006240420407269543,0.0009853295379899278,0.005255090869279615
