date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_total
2021-09-09,2021-09-22,0.003377591427905893,0.0010482180293501049,0.0005241090146750524,0.0,0.004949918471931051
2021-10-22,2021-11-03,0.002594102387633014,0.0008470538408597596,0.0011646990311821694,-0.00039705648790301233,0.004208798771771931
2021-12-02,2021-12-15,0.001398156974896727,0.0006355258976803305,0.0007626310772163965,-0.0007944073721004131,0.002001906577693041
2021-12-17,2022-01-26,0.004244482173174873,0.0015765219500363814,-0.000606354596167839,-0.001212709192335678,0.004001940334707737
2022-02-24,2022-03-16,0.003990758244066373,0.003465658475110271,0.000630119722747322,-0.0004200798151648813,0.007666456626759084
2022-04-05,2022-05-04,0.00482396750169262,0.0015233581584292485,0.0025389302640487473,-8.463100880162491e-05,0.008801624915368992
2022-06-03,2022-06-15,0.001512979773849339,0.00031852205765249244,0.001512979773849339,-7.963051441312311e-05,0.0032648510909380475
2022-07-19,2022-07-27,0.003146303093864709,0.0017978874822084051,7.491197842535021e-05,-0.0004494718705521013,0.004569630683946363
2022-09-09,2022-09-21,0.0030056485464061773,0.0018137534331761414,0.000777322899932632,-0.00020728610664870188,0.005389438772866248
2022-10-20,2022-11-02,0.0026252748334591276,0.0012470055458930858,3.2815935418239094e-05,-0.0002953434187641519,0.0036097528960063008
2022-12-01,2022-12-14,0.002503369921047564,0.0008184093972655498,-0.0006739842095128057,-0.00048141729250914694,0.002166377816291161
2023-01-21,2023-02-01,0.0027560197272991005,0.0,-0.0015955903684363214,0.0,0.0011604293588627793
2023-03-14,2023-03-22,0.0028478096993047996,0.0008096713850964626,0.0001395985146718039,-0.000251277326409247,0.003545802272663819
2023-04-21,2023-05-03,0.0009515418502202643,0.0007753303964757709,0.00024669603524229077,-0.0003171806167400881,0.001656387665198238
2023-05-31,2023-06-14,0.0002975526296213643,0.0007066874953507401,-0.0011902105184854572,-0.0014133749907014803,-0.001599345384214833
2023-07-18,2023-07-26,0.00047662170535246176,0.00014298651160573852,0.0008102568990991849,-0.0014298651160573853,0.0
2023-09-08,2023-09-20,0.0005295908910366742,0.0010591817820733483,0.0007943863365550113,-0.00013239772275916854,0.0022507612869058654
2023-10-27,2023-11-01,0.0009000900090009,0.0008043357527242086,0.000957542562766915,-0.0009383917115115767,0.0017235766129804469
2023-12-05,2023-12-13,0.0009847559774687831,0.0007484145428762753,-0.0012998778902587938,-0.0008468901406231536,-0.00041359751053688895
2024-01-17,2024-01-31,0.0008277460475126231,0.00033109841900504924,-0.0006621968380100985,-0.00024832381425378696,0.00024832381425378696
2024-03-07,2024-03-20,0.0014455306000758904,0.0012829084075673526,0.0007589035650398424,-0.0003613826500189726,0.003125959922664113
2024-04-18,2024-05-01,0.0029754241409893287,0.0012874431379280749,-0.00051497725517123,-0.0002860984750951277,0.0034617915486510457
2024-06-07,2024-06-12,0.0006710181174891723,0.0004880131763557616,0.0006913519998373289,-0.000305008235222351,0.0015453750584599117
2024-07-24,2024-07-31,0.0019764507989907484,0.000904121110176619,0.001261564339781329,-0.000336417157275021,0.0038057190916736755
2024-09-10,2024-09-18,0.002555082392149602,0.0012219959266802445,0.0009998148491020182,-0.00022218107757822627,0.0045547120903536385
2024-10-23,2024-11-07,0.001509475139126323,0.0010911868475611973,0.001564034481504383,-0.00014549157967482632,0.004019204888517077
2024-12-03,2024-12-18,0.0020016309585588255,0.001074949959226036,0.001705093038772333,0.0,0.004781673956557195
2025-01-09,2025-01-29,0.002186711522287637,0.0010933557611438184,0.0017661900756938604,-0.0005887300252312868,0.004457527333894029
2025-03-07,2025-03-19,0.00119800780724189,0.0013729977116704805,0.0013729977116704805,-0.0004172836182527931,0.003526719612330058
2025-05-03,2025-05-07,0.003627692229635455,0.0008878966995611254,0.00032979020269413226,-7.61054313909536e-05,0.004769273700499759
2025-06-06,2025-06-18,0.0023314099201492103,0.00025256940801616443,-0.00013599891200870393,-0.0004274251520273552,0.0020205552641293155
2025-07-22,2025-07-30,0.002878065939688529,0.00012791404176393465,0.0004796776566147549,-0.00031978510440983657,0.0031658725336573823
2025-08-28,2025-09-17,0.0022764227642276423,0.0004878048780487805,-0.0015176151761517615,-5.4200542005420054e-05,0.0011924119241192412
2025-10-23,2025-10-29,0.0013914387863561697,0.0001739298482945212,0.0002512320030920862,-0.00036718523528843366,0.0014494154024543434
2025-12-01,2025-12-10,0.0009103322712790169,-0.0003251186683139346,0.0010078678717731972,-0.00042265426880811494,0.0011704272059301646
