date,meeting_date,arouba_score,arouba_pos,arouba_neg
2016-07-06,2016-06-15,-9.534782608695652e-05,0.016304347826086956,0.018115942028985508
2016-08-17,2016-07-27,-0.00011554072790294629,0.012131715771230503,0.01386481802426343
2016-10-12,2016-09-21,0.00012507804878048783,0.011382113821138212,0.00975609756097561
2016-11-23,2016-11-02,0.00027367323481116584,0.011494252873563218,0.008210180623973728
2017-01-04,2016-12-14,0.0003046928702010969,0.012797074954296161,0.009140767824497258
2017-02-22,2017-02-01,0.0007827788649706458,0.0136986301369863,0.005870841487279843
2017-04-05,2017-03-15,0.0009380863039399625,0.01125703564727955,0.00375234521575985
2017-05-24,2017-05-03,0.0001718506616257089,0.011342155009451797,0.00945179584120983
2017-07-05,2017-06-14,0.0002537424511545293,0.007104795737122558,0.0053285968028419185
2017-08-16,2017-07-26,0.0002757857142857143,0.007722007722007722,0.005791505791505791
2017-10-11,2017-09-20,0.0003663003663003663,0.01098901098901099,0.007326007326007326
2017-11-22,2017-11-01,-0.00031806679389312977,0.009541984732824428,0.013358778625954198
2018-01-03,2017-12-13,0.00022356338028169014,0.01006036217303823,0.008048289738430584
2018-02-21,2018-01-31,0.0015432106481481482,0.011574074074074073,0.0023148148148148147
2018-04-11,2018-03-21,0.0016982052401746724,0.017467248908296942,0.002183406113537118
2018-05-23,2018-05-02,0.0011574074074074073,0.013888888888888888,0.004629629629629629
2018-07-04,2018-06-13,0.0007530120481927711,0.015060240963855422,0.009036144578313253
2018-08-22,2018-08-01,0.002083334375,0.015625,0.003125
2018-10-17,2018-09-26,0.001986754966887417,0.013245033112582781,0.0033112582781456954
2018-11-29,2018-11-08,0.0010582,0.012698412698412698,0.006349206349206349
2019-01-09,2018-12-19,0.0017543859649122807,0.011695906432748537,0.0029239766081871343
2019-02-20,2019-01-30,0.0029498525073746312,0.011799410029498525,0.0
2019-04-10,2019-03-20,0.0004024140845070423,0.011267605633802818,0.008450704225352112
2019-05-22,2019-05-01,0.0006042296072507553,0.00906344410876133,0.006042296072507553
