date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total
2014-09-17,2014-09-17,0.3698785940103984,0.5493926221730552,1.0123992981104302,0.8807502858537807,-0.39382068882690585,0.8374992633528097
2014-10-29,2014-10-29,-1.5938336024550606,0.6792215391116831,0.3940083643769798,0.8550876616819928,2.6737705427209755,0.3283411342979384
2014-12-17,2014-12-17,-2.980955534818389,0.28297648760785105,0.7602272425494982,0.8315667722789919,2.346843440965826,-0.17711001658067485
2015-01-28,2015-01-28,-0.8821638927891954,0.4949477074923476,0.1372868490609902,0.8099040182901069,2.5061642421485124,0.34996876306708635
2015-03-18,2015-03-18,-1.3532056551190297,0.46208848496866756,-1.6540663486677118,0.7898658458631358,0.8546800264493815,-0.8175083577536622
2015-04-29,2015-04-29,-0.8200522440774618,-1.2775490061377783,-1.5818242796253408,0.7712579255568033,0.8815234816223985,-1.3778100357686816
2015-06-17,2015-06-17,-0.8017178024735377,0.5502570628074039,0.24974250307950513,0.7539170611817272,0.8622090913004834,0.24405062632573957
2015-07-29,2015-07-29,-0.7867174384236525,1.4558277672437572,0.25399100754193277,0.7377050501927686,0.8500352213428662,0.6480709095952402
2015-09-17,2015-09-17,0.2580385190029329,1.277954680243366,-0.6767014035221921,-1.1665176089852076,0.7666149417002985,0.3633630817179487
2015-10-28,2015-10-28,-0.25426759538170846,-0.4506316714890579,0.21926446086241508,0.7499159121022343,0.7609128665468214,-0.022978341803639866
2015-12-16,2015-12-16,0.24503482983711905,0.3408440157598352,1.4347183942842363,0.735072571732904,0.6832236935811107,1.0644366298535117
2016-01-27,2016-01-27,-0.7760828710949134,1.665547970462046,1.0190747593632068,0.7210834635176482,0.7085379392415496,1.0996952751467561
2016-03-16,2016-03-16,0.27031383121736147,0.730032736566647,1.8241856068997,0.7078693440414258,0.6799190963093874,1.4289776017676863
2016-04-27,2016-04-27,-0.768246667446878,1.1227725706950307,1.3072102346761223,0.6953609167615166,0.662244777341105,0.9884040205194895
2016-06-15,2016-06-15,-0.7709120822504983,0.3195842496455488,0.07368716436449985,0.683497280259082,0.6963994759817178,0.06169259846784066
2016-07-27,2016-07-27,-0.7452553174375718,1.1218248880403727,-0.7948818643292059,0.6722246626544539,0.6528018856128509,0.030567572250111637
2016-09-21,2016-09-21,-0.7158372247411754,0.6067894623762117,-1.2021718187101866,0.661495381819283,0.5974706926204049,-0.39194127297913495
2016-11-02,2016-11-02,2.401897700037157,0.6079863469504498,-0.35382673624054667,0.6512669852531635,0.5956431305386212,1.1558480753167086
2016-12-14,2016-12-14,2.377015013860752,1.1527760605400759,-0.3040006389839462,0.6415015340384592,0.665419387649293,1.467628960255274
2017-02-01,2017-02-01,1.2793702570851608,-0.14071547032445778,0.18470687692787952,0.6321650031813603,0.707707612335357,0.6902740134729444
2017-03-15,2017-03-15,1.2133173213597517,0.27949561475827583,0.6037122193505648,0.6232267766135634,0.6642737889978961,1.0437347008827225
2017-05-03,2017-05-03,0.188038136181435,0.7368301909723858,1.0568890002849418,0.6146592196789611,0.6606180051353572,1.0314058444523402
2017-06-14,2017-06-14,-0.8094373966423651,-0.22747541165608598,0.5252462683472546,0.6064373154289322,2.1087248602679693,0.1436884081858828
2017-07-26,2017-07-26,-0.8176618871603988,0.7614320299433663,0.5945640329592893,0.5985383537623389,2.1276939084453304,0.6272979450389083
2017-09-20,2017-09-20,-0.791487219165264,0.6893336701048658,-0.36741350498341385,0.5909416645647235,1.9449429716135684,0.1561753657454725
2017-11-01,2017-11-01,-0.7901553966348412,-0.20511435806327546,0.12170500774615822,0.5836283876672866,1.920199981051178,-0.021258070406977716
2017-12-13,2017-12-13,-1.321507445176,0.8012650733640454,0.6418161917087669,0.5765812737652886,0.48450804918241724,0.23696841462985582
2018-01-31,2018-01-31,0.8897226863073673,-0.0740476593618471,0.7755175911605504,0.5697845114864433,0.5843595802439614,0.8350184377255514
2018-03-21,2018-03-21,0.843159614107654,0.9004904327777128,-0.8200584680527574,0.5632235766421354,0.5325281702884193,0.5244363339209367
2018-05-02,2018-05-02,0.29699513041215,0.9626015580307228,-0.26837265776772573,0.5568851003731704,0.5719936849291837,0.5807317899412479
2018-06-13,2018-06-13,1.1188799245318488,0.8878773231093863,0.6152516628106105,0.5507567534518868,-1.0097620881302871,1.0526371849543559
2018-08-01,2018-08-01,1.1280443155945739,0.9301737176311298,-0.6775627257466488,0.5448271444505154,-0.9929106253142036,0.49336024067936846
2018-09-26,2018-09-26,0.42159448138793404,0.32492731005283765,-0.646649497013955,0.5390857298524031,-0.976880016465055,-0.06144957330077251
2018-11-08,2018-11-08,0.39967721791806204,0.2720496314145185,-2.0087795093985186,0.5335227344842455,-0.9616055773730329,-0.7109569031564578
2018-12-19,2018-12-19,0.36351264235359837,0.17909169021871496,-1.9015826785043441,0.5281290808965287,-0.9470295473888226,-0.7437897984018085
