date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_total
2011-03-15,2011-03-15,,,,,
2011-04-27,2011-04-27,,,,,
2011-06-22,2011-06-22,-1.478797085713318,0.7071067811865475,-0.7122513742718297,0.7071067811865475,-0.7672045765032488
2011-08-09,2011-08-09,-3.5584764361359627,0.5773502691896257,-3.5113260309440206,0.5773502691896257,-4.175191184469501
2011-09-21,2011-09-21,0.00016042509511558778,-1.1698292220113853,-4.713456769547944,0.5,-1.7234802544128593
2011-11-02,2011-11-02,0.30327153455035666,2.1847382766750423,-0.7036179677397262,-1.2035748442649874,-0.16551717844761937
2011-12-13,2011-12-13,0.35334390420285244,1.694143549775798,1.2803286464581676,-1.3367827174460614,1.2457086484655169
2012-01-25,2012-01-25,1.3873252540383971,1.4656070290054208,0.8621711043092719,-1.3425730157098839,1.4552729258688837
2012-03-13,2012-03-13,1.1959967676603709,1.243756696804654,0.026632778385541806,-1.1825873940642093,0.7290539075888306
2012-04-25,2012-04-25,0.06851159538677679,2.360027294497243,0.41948439416915945,-0.982899966733713,0.6436065032804453
2012-06-20,2012-06-20,0.05523291015174689,2.7922570859163005,-0.4536503379040118,-0.8496487963554332,0.3164445462426532
2012-08-01,2012-08-01,0.43741415320066224,0.9439907668351945,0.32876385840549194,-0.5293781009871856,0.6779364986958298
2012-09-13,2012-09-13,0.508154066041934,-0.6140421735449623,-0.47764326043857014,-0.6817170547210205,-0.3249760308447528
2012-10-24,2012-10-24,-1.4408699462316659,0.786266314934373,1.0118328753235917,-0.2647867023855044,0.09603125508907981
2012-12-12,2012-12-12,-1.7400856932108424,0.7751530730905601,0.5996285435038304,-0.2964014149790319,-0.38002970136072833
2013-01-30,2013-01-30,0.6451566863489755,2.762020394648754,0.34205496391497003,0.08410962470633943,1.6055831987809048
2013-03-20,2013-03-20,1.3785722424338704,1.3284286972806452,0.7290944045328831,-0.01523189783909246,1.7786736545927138
2013-05-01,2013-05-01,1.2719095339365707,1.2315189485025717,1.390712284863079,1.668253977151755,2.169946018048432
2013-06-19,2013-06-19,1.4418625599545811,1.554679294616289,0.8810685744750993,1.5051320813307334,1.9363974614161543
2013-07-31,2013-07-31,2.163799229260304,0.8806667748807809,0.4628614132385559,1.3825746487521127,1.7680104178404108
2013-09-18,2013-09-18,1.0479298474921075,0.8347866446836473,0.12543571146469276,1.2861205818936787,1.0074835797938364
2013-10-30,2013-10-30,0.06367740017491835,1.3766829006076169,1.4358099908937452,1.2076299781179818,1.2396873516257638
2013-12-18,2013-12-18,0.08337347714231727,0.9537423349333797,1.1151270493239551,1.1421249881870883,0.9714589725160483
2014-01-29,2014-01-29,0.45590589121457414,1.754579092031948,0.5778648734043287,1.0863678987875716,1.168119405873213
2014-03-19,2014-03-19,0.4965403772862056,2.8076175176244202,1.168250935672041,1.0381498379514622,1.8040104855428971
2014-04-30,2014-04-30,0.8971705395591668,0.7073657725501149,-0.26333442598765955,0.9959052906988635,0.652155339014304
2014-06-18,2014-06-18,0.7424939706265116,0.8336336623918323,-0.19581748694113937,0.9584895947633536,0.6569215793290726
2014-07-30,2014-07-30,0.7466403224599553,0.8397454694721062,0.4003573106483883,0.9250437885605385,0.9127477662472814
2014-09-17,2014-09-17,-0.3754431727274752,0.6900980209831288,0.30195826968821177,0.8949089808501375,0.29578756806735995
2014-10-29,2014-10-29,-0.392939605998371,-0.02975947218049087,0.762309484082607,0.8675701357635685,0.21667632096200168
2014-12-17,2014-12-17,1.5712916270124806,0.659356864467167,0.19822108432591917,0.842618032675685,1.134596389337221
2015-01-28,2015-01-28,1.4638024769572329,0.23995082910860938,0.5190037269226987,0.819722841497095,1.0708735409568237
2015-03-18,2015-03-18,0.5652873613797224,0.6890321350166145,0.1224349022758519,0.7986153418815434,0.6447324437469402
2015-04-29,2015-04-29,1.6253037300212407,0.6216982703545225,-1.2190291578992207,0.779073303418312,0.5803585991468067
2015-06-17,2015-06-17,1.2724968407805175,0.17225708783332738,-0.7246422356203217,0.7609114302164823,0.4674547296217875
2015-07-29,2015-07-29,1.2873630379844847,0.2133944658704852,0.23621087784881864,0.7439738173301496,0.8954665368548322
2015-09-17,2015-09-17,1.2661530821288394,1.9040627414591276,0.24854893242250128,0.7281282095433816,1.4842877948868696
2015-10-28,2015-10-28,1.3824055555720987,1.521811681134752,-0.7640948784062089,-1.0095259839179467,0.8302845991952127
2015-12-16,2015-12-16,1.0165137569192684,-0.47484450873500816,0.16607074794516635,0.7399048103459955,0.4883981779281753
