date,meeting_date,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total
2015-12-16,2015-12-16,-0.0877610325184274,1.386640075718254,1.4363020869826915,0.48484894380019583,1.5696655336176857,1.648432938500632
2016-01-27,2016-01-27,-0.796481505692836,2.8875939643777486,1.2110411476766638,0.48259014340986034,1.5960515505426787,1.6801500764083646
2016-03-16,2016-03-16,-0.07587440169324797,1.8134951401893848,1.6776655195005157,0.4803626687407893,1.5555938608799356,1.9648358578939011
2016-04-27,2016-04-27,-0.7884202375004432,2.238506002451951,1.403511715375015,0.47816580152984384,1.5286735074134377,1.5936060566176435
2016-06-15,2016-06-15,-0.7951722902825262,1.334756107129436,0.6845535925294082,0.47599884638137674,1.5639665086593904,0.7982621222314408
2016-07-27,2016-07-27,-0.7823242591284065,2.1997253923946514,0.1740624912135754,0.4738611298389857,1.5064579946186618,0.7676703739809821
2016-09-21,2016-09-21,-0.766382136915035,1.628687694981017,-0.07260707652083034,0.47175199950293367,1.435811823890265,0.40884348184295055
2016-11-02,2016-11-02,1.3451105907079826,1.618098774021679,0.40829584944189623,0.4696708231905997,1.4279706312102043,1.6939589244402729
2016-12-14,2016-12-14,1.4285854656007477,2.1785462310242605,0.4332733986622202,0.46761698813750585,1.5021276752068635,1.953356492246252
2017-02-01,2017-02-01,0.7145989888721463,0.8185089907290531,0.7131881452069551,0.46558990023661734,1.5439507170136637,1.3122776864147199
2017-03-15,2017-03-15,0.686793272529803,1.2451271089945233,0.9517142123662976,0.4635889833137716,1.4888795962872192,1.6001313402892288
2017-05-03,2017-05-03,-0.06472078319567305,1.7028589177089557,1.2092869634780292,0.4616136784372207,1.4786098463607682,1.5878476573807925
2017-06-14,2017-06-14,-0.8077547504684582,0.7197839249434935,0.9073648262976932,0.4596634432594082,3.0652733188777996,0.8591386566008572
2017-07-26,2017-07-26,-0.8187720042589282,1.7020895208998015,0.9446346328392998,0.45773775138921297,3.0964352505089705,1.247275223670008
2017-09-20,2017-09-20,-0.8041006233272239,1.6192694118512458,0.3995476323448375,0.45583609179300866,2.9029063260481642,0.8638365822751634
2017-11-01,2017-11-01,-0.8073561503991394,0.733292178094519,0.6705379703850289,0.45395796822298734,2.8770581185014916,0.71828070882007
2017-12-13,2017-12-13,-1.2044253190621772,1.705106118085675,0.9578530072750462,0.4521028986712922,1.2871495000481321,0.9188990596293903
2018-01-31,2018-01-31,0.42549438238799303,0.8520768061831087,1.0302818091237835,0.45027041484859204,1.3910038108991898,1.3846275913892048
2018-03-21,2018-03-21,0.39949203200407496,1.7764446163578538,0.14748375128143362,0.4484600616858162,1.3284432801575037,1.1382795770022414
2018-05-02,2018-05-02,0.000741720350142817,1.8240248517257032,0.44543935076702007,0.4466713968578404,1.3650836642161939,1.1776608034075735
2018-06-13,2018-06-13,0.611495815503509,1.7427208613636653,0.9281432224732503,0.44490399032799277,-0.33065393716742747,1.536586341018182
2018-08-01,2018-08-01,0.6310217094488102,1.7713456490587134,0.21901647165262683,0.44315742391230933,-0.3294524379162467,1.1049409665594843
2018-09-26,2018-09-26,0.11616869967429341,1.2024309666949478,0.2307652680917358,0.4414312908625369,-0.3282639514676369,0.6783364878559258
2018-11-08,2018-11-08,0.10243137365125544,1.147202177834478,-0.5168657438185831,0.43972519546693567,-0.3270882444619888,0.18343462818861012
2018-12-19,2018-12-19,0.07798881814987549,1.056482778962153,-0.49820683262849685,0.4380387526679909,-0.32592508936010817,0.15163950262514317
2019-01-30,2019-01-30,-0.4383042214169272,1.0149714960610847,-0.4892782840929971,0.43637158769619366,-0.3247742642577933,-0.08006724389637138
2019-03-20,2019-03-20,-1.920437144120075,0.96560242981811,0.19983974170210278,0.4347233357190964,-0.323635552707585,-0.3040873742947951
2019-05-01,2019-05-01,-1.9498251461724507,1.0252425894903303,0.21249176825276514,0.4330936415048988,-0.3225087435473623,-0.2946730286154873
2019-06-19,2019-06-19,-1.441700607814044,1.0637244725476118,0.22097875683086243,0.4314821590998548,-0.3213936307354768,-0.05912400797260891
2019-07-31,2019-07-31,-1.8485219046098191,0.9461149870107126,0.19766053294022617,0.42988855151883654,-0.3202900131921309,-0.3026422151924687
2019-09-18,2019-09-18,-1.8579372576247328,0.9806194741622015,0.9084449372983957,0.42831249044842495,-0.3191976946467242,0.14566023992062818
2019-10-30,2019-10-30,-1.8051019637296841,0.9424264607760777,0.538305453539419,0.4267536559619311,-0.3181164834909032,-0.0848732979360229
2019-12-11,2019-12-11,-1.86114268990066,1.0305355434231729,0.574617366128743,0.42521173624578684,-0.3170461926370637,-0.06036632400769215
2020-01-29,2020-01-29,-1.8386846252569378,1.0271603435646421,0.5735636609870401,0.42368642733677186,-0.3159866393820698,-0.05938084927752282
2020-03-03,2020-03-03,-0.32539396659082986,-0.7593664166526688,0.3653579178676334,0.42217743286957227,-0.3149376452759627,-0.18935050701197378
2020-03-15,2020-03-15,-0.9619192442900546,0.7664782526608325,0.541665791182624,1.4167605224213098,-0.31389903599544366,0.37093386221318575
