,inter_sent_economic_activity_x_gdp,inter_sent_financial_conditions_x_vix,inter_sent_labor_market_x_unemployment_gap,inter_sent_monetary_policy_x_implied_ffr,inter_sent_inflation_x_inflation_dev_from_target,inter_sent_macro_x_cfnai
17,-141439.03894926875,-717.385384536521,-9.367494755100198,-3.0829096789400676,5.1273005718837465,12.398062637722404
18,-228195.01185847705,-991.7323693918757,-19.810659323542698,-3.5966662986283775,2.1601420254555213,13.431972084877051
19,-160809.80554165642,-672.2859794034827,-41.7058223179398,-2.264183519191225,2.8121269886782727,7.260227626444697
20,-10015.201820543343,-166.13652900349393,-12.338041915483505,-0.2073241169049261,1.4820894565686786,0.0
21,10015.201820543345,-265.15936305246964,-12.87965195570395,-0.9898779416720594,4.247959474295244,0.37626948853789155
22,-17041.612139014676,-370.93922643626985,-14.79398837557484,-0.42748565195458454,-0.7621003269007672,0.017260924347106854
23,-16096.04219573635,-252.9762153329922,-27.715904005611048,0.1617917155359314,2.3798455325357284,0.08055098028649862
24,-12510.022462451512,-33.48170526514657,-18.132118993402084,0.2079600805278651,0.6791539612066695,0.11090354888959125
25,-26454.629776959235,-213.54302605958122,-15.455698583223153,-0.9233913110612207,0.39961641062258285,-1.525465838567014
26,-101834.45938886415,-419.808171998597,-25.695244960247276,-1.5348564049882876,2.3095403866211033,-2.4161018845109656
27,-6309.859001041788,-469.6068015804973,-16.91042022122289,-2.347201200486927,2.0641036754669395,0.6471326232609544
28,-144257.00951982258,-171.35073254207668,-23.23476485594823,-1.1342256500009182,2.9840776240053377,0.7446336560252037
29,-89943.73862139045,-180.90935824514568,-16.275594327344663,-1.4370960799233554,4.010738147071023,0.7232658730563608
30,-80726.84964384316,-92.64004165059633,-32.14917188204704,-1.8795420248020929,5.779351221675938,1.1807755387002163
31,-39845.810069378975,-202.16406158214605,-22.509315148244422,-0.967799946055233,1.5181048900152727,-0.5494313909173486
32,-38193.74838121528,-88.49351669756777,,-1.715223856253516,13.103233144797997,0.0883331693749932
33,-29109.928224377436,-428.48031649600904,-12.974264220083931,-1.0013967553618144,4.848785070321952,-3.4470251134177023
34,-163521.14474646034,-191.37426997640537,-24.720959824062778,-0.10079198050615702,3.0257789337867895,1.7200890904589328
35,-227377.33985132937,-466.85654922384464,-48.20397943842948,-2.0235328934748007,3.4808694532220534,-0.05598421958998375
36,-52460.90015073077,-122.58755510501481,-16.635532333438686,-0.30187747964108286,2.9777835307045915,-0.03178053830347946
37,-151254.86205080137,-463.25639993260916,-33.97462894439432,-1.1629420368731378,3.8640533615025667,1.461144434000861
38,-296094.04778844985,-744.098898087286,-72.91162996586154,-1.862454563368031,5.792329371148022,4.020290454111668
39,-112669.23614574003,-340.02668310470796,-20.336808318265234,-0.8801026571765177,2.593719528489314,-1.5675581485195453
40,-174838.62010097486,-100.7130847921849,-25.845646795668046,-1.1358384438380276,5.086289305918228,-2.5588176759935863
41,-67883.65801171864,-17.64364753084821,-13.211796839626267,-0.6489834419211111,2.137408899472145,0.8569175851611258
42,-227747.05970631813,-285.90961730562475,-31.55003105195884,-1.0795274872297347,1.511509869953243,-0.42295529047535013
43,-135492.71125283273,-188.21878049217398,-24.82107498083089,-2.0463880045695113,5.316786335371278,2.0972586892882594
44,-67335.11286990094,-17.372872276333975,-10.277988722379865,-0.9113244472070812,2.4012324793491193,1.993867559479491
45,-119821.50557793422,-3.8206687025451678,-30.80173840005156,-1.0842688674395895,2.7565739522683486,0.6474714434595171
46,-151067.58189313384,-178.018076109596,-8.970407083880081,-1.2499473691419578,1.9899896966835895,2.098435583084833
47,-226633.17996586868,-344.3758189195288,-27.00514400196879,-3.375675055743878,7.424273155647792,-1.433993800139565
48,-10971.826721083375,-77.93542161467208,-8.930687536047095,-0.6817305609786876,3.8423743008474123,0.9149542783391278
49,-212192.45262330348,-329.46692842696956,-35.513127744757014,-3.742375341142526,13.944299169525314,2.769882197397818
50,-111466.91031159482,-148.49827328261563,-16.66848686194292,-1.4279129952678309,6.613272499933511,-0.8495795823541756
51,-59819.533405816175,-235.2269410419527,-13.050677006686604,-1.6475756758515503,11.00291035749444,0.22532130774077408
52,29803.051955457933,-164.57446525952977,-7.278045395879426,-0.7957177323459476,5.92378143642185,0.21084185621624543
53,-49662.04194254734,-85.50242460659757,-9.368624355366983,-0.46686785467002095,8.541250682971272,-0.1268511325463507
54,-59705.00903361725,-123.41900033116352,-9.62703281623111,-1.0728096538318865,5.573988111689563,-0.004054651081081645
55,-1165.3447937118021,-331.2541268140452,-9.060382066916121,-1.3079880499822352,10.785317235986932,-0.2079441541679836
56,-3393.923405281821,-19.69190183475638,-2.6803106658085136,-0.539618907958749,6.474984878492027,0.9704060527839233
57,-60232.706212811274,-74.63098562825283,-8.699910644061587,-0.6798427397570156,7.330015844898926,-0.3327106466687737
58,-104771.15234537577,-57.256642800476484,-9.038291505666157,-0.5941107106855988,5.205686143473306,-0.060819766216224674
59,18787.69833219994,-64.21890542383805,-1.5176959879087046,-0.9279027539902094,3.7267144183198346,-0.09704060527839237
60,49988.1124412868,-69.2221148223665,0.24327906486489848,-0.38896273341109955,0.40559467758488227,0.08630462173553423
61,-93053.05709894288,-88.12974953580974,-1.7729461674202405,-0.5815321358718345,7.652440333060355,-0.06984716320118266
62,-15375.367223614647,-83.03167968863117,0.5545177444479567,-0.21581057455185335,2.7355712729914123,-0.11448803523717872
63,-12168.337384165954,-337.01676340441156,0.5375278407684162,-1.243151556654916,4.530980050548794,-0.14108251542980868
64,19335.356558100997,-59.07919873139762,0.2911218158351769,-0.22396993365350687,2.8453352057537504,-0.0
65,-107743.8254734928,-77.2461243525346,0.23212345203812554,-0.6805829107423367,8.62908144437504,0.006931471805599453
66,-164673.80062508344,-142.64893316598764,-0.04865581297297977,-0.3443212770921379,2.020565098152427,0.0
67,-139816.74100909798,-228.2406925576471,-0.3736218371052452,-0.1338505242335506,10.226485006270194,-0.1560104903890748
68,-90659.83187677567,-62.73254329681791,-0.19879253198304003,-0.6550240856291485,6.338218892648569,0.48520302639196167
69,32806.87336402225,-189.4541223280062,0.01621860432432658,-0.506000683597201,8.780823719679493,0.3249660241322652
70,-26943.591262631144,-181.76235688861152,-0.22742999172498396,-1.1848242315617534,9.86882688652092,0.5807339775918445
71,-103918.49894859343,-345.2787380010128,-0.17827502164767092,-3.2498179786151304,8.073824020244347,2.6523042931451672
72,-79140.27742753724,-124.64673259620307,0.1871802176901584,-2.0182416169416695,1.4349942712065962,-0.29989840591576833
73,17800.481615358014,-159.02976822388854,0.0,-3.3965596328777234,6.138432838003311,3.798736980589074
74,-79138.7444950511,-3.961382137661021,0.300815479355255,-1.3079844125364801,3.7093020980321265,0.15040773967762744
75,-8977.600085090236,-145.07658719461352,2.2204460492503043e-17,-3.3991191373752523,5.530844032642856,-1.0169178148336115
76,-65327.90859994872,17.786156653168195,-0.1791759469228064,-0.5941105717266283,0.8611046060780471,-0.12424533248940002
77,-75485.38352140777,-58.280954241162625,0.4011868340397884,-2.9679586603243955,1.8277578499534288,0.813751650535144
78,-108826.22201910208,-194.18952527930819,-0.03487067742895562,-3.2047919171906742,1.4156301504491235,1.3350536294137043
79,-120025.8671479776,-115.12366808476915,0.6360647957764972,-3.869277109329823,3.4976251578425908,-4.644252692517708
80,-36493.01338895451,-51.056828250227696,-0.14602632965174953,-4.546396595130226,5.544244584726229,0.24953298500158025
81,-4504.426376617824,-11.407044212526376,-0.22242726524062115,-5.370365958619621,5.830890306358625,0.0
82,54938.163113859766,-101.47300114126548,0.017785913316893245,-3.9011390388025777,3.581253447601763,0.03891820298110626
83,79719.074569382,-39.93636725667604,-3.1152116599659427,2.9924018809499,2.93061359901089,0.2114809343971711
84,30622.93610367487,-64.39760720498947,-0.05241123114126769,-4.3776618632358675,3.36046697588455,-0.06487441729730632
85,13340.795840083094,-10.11324144644867,-0.21372694420360702,-1.7522501672443596,5.82750714802221,-0.4144653167389281
86,74049.55419880395,-101.01557303586848,-1.2761332459976595,-3.3874081839523904,7.6850307032604,-0.6376954061151497
87,47330.09055084061,-8.912271746262705,-5.012489075523504,-2.0784281201173975,1.2270580302956675,-0.2772588722239781
88,59132.42082993531,0.0,-1.2259233939048486,-0.5757604535135937,2.2026161141043983,-0.5053616527873306
89,129851.33233257646,-117.0022947838752,-3.1814092845672124,10.384177753119825,1.9150983034696938,0.7185387015580417
90,11172.91164087758,-150.12806267175648,-0.5100312115660981,-3.10352721936591,1.430441391081235,-0.0
91,58048.79318448551,-110.02478925746082,-5.388124029118461,0.5235813718622411,1.8261482621249692,0.24169470350698416
92,86088.51439387094,-31.331555578778715,-2.5384936285777027,-6.444527917460737,0.6601065491854609,0.0
93,107315.3120594327,-72.16365905148906,-2.863124299127317,11.52384027224198,-0.16177818511661493,-0.04029806041084529
94,50002.455360464955,-228.85796255751737,-5.496631787262448,1.4674697067695808,0.30562261001376717,0.01945910149055313
95,90534.16016141817,-400.9971677758259,-9.146608074750024,-16.250264235420612,2.601259834363831,0.3056787834312521
96,37014.53263424488,-105.63177497075412,-3.979352382909131,-14.293443411315721,3.5566273640138046,1.746730895011062
97,-188774.12030733627,-20.921716589157974,-2.305790717243462,-33.62399150553622,6.6752829699906435,0.7640123172695364
98,67704.36626155427,-18.002650800002503,-6.3804020040771245,-15.031412159442503,8.241087961401975,-0.0855333223803211
99,-243480.62757060508,-203.47413013696925,6.532532704188779,-34.952387678825616,8.56216274223469,-0.3389547226671145
100,-124124.92458595654,-38.76640674688516,-6.505316309011805,-33.41114723410272,9.029758787630874,1.7143826165271923
101,-32095.689563173917,-54.903566472034186,-2.347879524355616,-19.24718450924409,3.358672702468956,3.8469411752409384
102,-83330.77227342027,-158.10076864061423,-3.0695748068857287,-13.135111964395104,4.884029891552508,5.173988377958693
103,-186970.64263336218,-38.10555530378296,-9.00720298018826,-26.705271997302212,12.191644869899235,3.125719264210752
104,38599.05003622414,-118.5760456785842,0.07509622626357428,-16.98854105481633,2.3646049638771,0.3465735902799726
105,-140656.79242980195,-236.50395319730418,-1.1619946686494667,-12.150180264309256,2.46480631987093,7.3152770147082045
106,-138766.3154714626,-525.3726625267183,3.0921606503713983,-9.68688259598949,2.520025079016973,16.1204032144779
107,-162098.3898649145,-316.18966332268496,0.237055789318504,-0.5815615649922768,2.149602611953238,66.96990689124995
108,-134002.60123332398,-253.75206900105678,-30.164897069623535,-0.6977235896056804,10.160971762413103,-58.40826454089123
109,-139445.5922194214,-101.13862421335472,-45.5878526473793,-0.8845270421190646,11.104647389933191,-19.327937789792223
110,21408.118250641717,-212.17046006321956,-37.540470002730956,-1.8004702572924458,9.199253685472305,-4.517993492415702
111,-148882.72980936425,-369.8542380596988,-49.23923366238263,-2.2861012998733,8.058739511616556,-3.1371827270824246
112,-69467.59789499432,-78.8282151926079,-21.365429114833784,-0.9241156343257861,6.655493952374823,-1.2971620736321605
113,-146905.75472969314,-88.54291165098378,-25.80283384046093,-0.8482629452477813,9.019531604774814,-4.755309015259824
114,117767.39919832468,-143.70711856285916,-24.25754275521759,-1.2907629106563188,5.972384020244199,-10.263998685638532
115,-147890.3056335392,-140.7458429730698,-5.043680682637993,-1.1644365094718414,0.2415036839617202,-0.8425300757146967
116,66352.08108025453,30.382672269325834,-11.595853198850293,-1.367021736306337,-4.519060895170085,1.09617195940161
117,6346.698904441179,-113.93537146838673,-1.2841843067298104,-0.7111217027629217,-2.915692467550191,-3.511598420343165
118,-44233.20163902132,-84.59701598793752,-1.9761887288792328,-0.493902888312155,-7.066713417402324,0.6834743983636116
119,-175193.49441586144,-119.4559179089505,0.6073483531247926,-0.031799755076719,-3.4561688363431564,1.8021826694558578
120,6670.496296586478,-203.77533371966015,-0.6685435825761209,0.10518087003252946,9.256018297534133,-0.3535050620855722
121,-10251.555508845042,-3.515628611049939,-2.3888031226456956,0.3327106466687738,13.645067452349602,0.10556229318461036
122,-102676.21877174564,-131.79360341099013,-6.859964812933281,2.8961371760606776,30.29262971265133,-1.4285029002981053
123,-2568.972054001308,-186.10461311231754,-6.2827847282090925,8.469689467459313,29.00674619829314,4.5519144009631403e-17
124,-80814.06933769022,-234.0278288800155,-1.0916752239113003,18.238235055079958,14.244526889570446,-0.2746530721670274
125,-2872.3435602647473,-248.37067746295787,2.6561657363576425,36.18071299230795,25.05109669095313,-0.439444915467244
126,-114919.46726848208,-184.15324142416273,-1.2316846515567716,37.480864474028664,33.358081764684925,-0.0
127,-108097.04784923136,-258.3801493961496,-0.14363137231354464,44.901754189898114,33.88042009510845,1.5616138112666305
128,-239238.82256812623,-87.91878838222348,3.318793596603391,75.09269550718518,27.030926424121045,1.1430570589024802
129,18113.639583801185,-1.7031929131032824,-2.03916460389312,67.42512460180183,10.817749134753006,0.7704565717680636
130,-213025.62760570785,-428.4484398366181,-5.23993541730173,66.06866671431978,11.948741137129463,0.6166717326782724
131,-178673.740078182,-251.12595940883432,-1.1885071221771333,41.29928551703729,6.403874215828945,0.09194861227787829
132,-216352.875599619,-227.48805449551824,2.7084235654118713,54.92835047009489,12.525857945106267,0.37567920006840355
133,-177074.60527396217,-247.78210886970862,-2.4606847453642335,34.3037952236274,2.3122333532032435,0.052710464054061386
134,73160.97169899699,-24.96069159139296,-0.49619008514649016,37.73693395841825,3.7311352648535094,-0.012163953243244935
135,194725.3942253888,-343.55902212887906,-4.726394909319385,22.072135941378257,13.822431651387047,-0.47142141619810635
136,-79902.77511740547,-114.39453994822436,-0.0,17.760650039233838,3.196440423985718,0.4645441213089469
137,-63191.016970295575,-96.20834599373494,-3.5089784405678532,0.7107876029403333,-2.427694471493193,1.3724314175086916
138,-88809.52887499462,-359.3710476150326,0.2422154244185773,-13.24455244337004,0.48309443408792707,0.2856391950537086
139,-50095.81093621477,-149.10312430970617,-1.4823543333378744,27.037480983276687,1.1537540078365345,-0.5806801516361837
140,182574.77956534195,-65.30578560511731,3.1382782915921537,11.644994965609738,0.5929285913450278,1.205740563135238
141,-128825.7395227647,-257.28221456192455,1.6083942011227594,-4.227978158907767,-0.751604033196368,1.8260311785784458
142,-86063.03734570653,-106.52781472248168,2.0292619593995305,1.8788337461185496,-0.3061242485134726,-0.08342780101101642
143,-17251.493943090674,-248.66349633266637,1.5813522843472994,-44.88993247740001,-1.7606790775822174,-0.06591673732008659
144,124711.69310208959,-132.23052193564013,-0.3603309872997538,-18.269374871091237,-4.268610853132679,-0.22873856958478195
145,124882.99102060337,-111.34666521999921,-0.08930294643781506,-22.96895000931402,-0.6631866619917449,-0.1438410362258904
146,163722.0324362842,-352.90162898005553,-1.173882206519427,9.527326035972807,0.15082386128265163,0.3376341120554544
147,-65867.58980074075,-241.86348865132115,0.5496214075203101,-28.900850826556464,-0.11286874234353791,0.72062292843852
148,-189690.27025273436,-140.83932457586985,0.36810316858185266,-32.64767069085965,-0.16841570091450742,0.28660411935554714
149,-335104.84669237427,-108.7553331106043,0.8346618843326219,-10.541076033271546,1.0750830407889613,0.0
150,-283943.77675675426,-3.778857823809816,0.2470560073608758,-12.214132974517613,-1.0576742883870296,0.3732315693410401
151,-119151.800693226,-149.37564173129948,0.23938360735332406,-25.419102661055394,-0.7407323414076455,2.544548856936203
152,-80763.08901127384,-282.6181896963144,-0.9160782879936032,-46.417243320072956,-2.5837322553349993,-0.0943699774259019
