null_adj_r2
0.9648935171440305
0.964342394351807
0.9643319023390692
0.9643699404584954
0.9654973549102128
0.9644359893693795
0.9644664971563843
0.9647212486275172
0.9643333333315249
0.9649113305588402
0.9643310752558808
0.9643318048076531
0.9644702778183031
0.964346806062736
0.964340701459259
0.964331479900223
0.9655746795246095
0.9644263772087573
0.9643330698402068
0.9643340980330009
0.9645250198428027
0.9643639655378722
0.9643319437059663
0.9646223857608873
0.9649225999931911
0.9643454353654697
0.9645474424948952
0.9643939173557168
0.964338540588908
0.9648934558378042
0.9645205494074217
0.9643653354161128
0.9643586575140907
0.9644262202687234
0.9644945206978066
0.9643307419835655
0.9644273516769507
0.964412181052569
0.9643736260114505
0.9643486544708038
0.9643418966072081
0.9643990151858943
0.9643307306784339
0.9648554401872607
0.964558537683309
0.9643474236373082
0.9643895364434748
0.9646564275705658
0.9643403882928067
0.9648698741619682
0.9643325237622389
0.9643442307405813
0.9643352084583156
0.9643515620204747
0.9650072462096095
0.964349880171092
0.964456078492072
0.9643307364317809
0.9643336381427002
0.9643418972516642
0.9644256484602877
0.964510000068938
0.9643408568020151
0.9643341990861349
0.9643697831360282
0.9650450291054539
0.9653738725985249
0.9643321971299429
0.9644378287991953
0.9643713824930343
0.964352730574647
0.965808882824397
0.9643740062399782
0.964552650810457
0.9643813580943582
0.9644617409540183
0.9643462770512314
0.9645529852744872
0.9643727323482724
0.9643845565087241
0.9643719186740176
0.9643427280058402
0.9643320734039288
0.9646045904056326
0.9644061569793796
0.9643820589027842
0.9653225984523415
0.9644222492081133
0.9644211043067205
0.9643461625834618
0.9643428678007421
0.9645394976588831
0.9646340601676912
0.9647548544890491
0.9643529811145926
0.9644238050406748
0.9652812220815377
0.9652005232372672
0.9643311359089035
0.96460294907729
0.9643440223827795
0.96464050032135
0.9643386683945381
0.964418380200059
0.9643335945234639
0.9644084537722974
0.9644435155975537
0.9646657318991277
0.9643326399294259
0.96512907821613
0.9643683070432141
0.964903862806628
0.9643861798921163
0.9644570306888594
0.9643312661050394
0.9645310565973296
0.9644358872388147
0.964479407078582
0.9644380635706894
0.9643328174187359
0.9644153024896466
0.964331531806488
0.9644068333195089
0.9646463380431514
0.9643849204257733
0.9651124706724263
0.9643511940549158
0.9643745181994217
0.9643388303090239
0.9644090724615865
0.9644379508265025
0.9643446961809689
0.9647860601386622
0.964481480830019
0.9645439806194842
0.9644104339504007
0.9643315655279021
0.9651413329903292
0.9647598398937799
0.9644046836586458
0.9643611765889898
0.9647738627320462
0.965405529728318
0.9643386000901757
0.9643311315076527
0.9644842790939511
0.9643432282631844
0.9643805072916638
0.9644072221051728
0.9643467363587837
0.9643616189998462
0.9644522664324844
0.9644566115343306
0.9643750103498251
0.9643368808423581
0.9650799337503513
