date,meeting_date,doc_type,speaker_types,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2019-09-18,2019-09-18,speech,{'unknown'},0.009901807079792062,0.0012377258849740078,0.008664081194818055,6.417837922087448e-05
2019-10-30,2019-10-30,speech,{'unknown'},0.008188061278394084,0.001773451060297336,0.0064146102180967475,2.4297765977639194e-05
2019-12-11,2019-12-11,speech,{'unknown'},0.008786127167630059,0.0021387283236994218,0.006647398843930636,3.517142245465945e-05
2020-01-29,2020-01-29,speech,{'unknown'},0.009354794332095198,0.0013069197963956527,0.008047874535699545,5.192177119806159e-05
2020-03-03,2020-03-03,speech,{'unknown'},0.01010004764173416,0.0009528346831824678,0.009147212958551691,3.942764206272281e-05
2020-04-29,2020-04-29,speech,{'unknown'},0.013300083125519535,0.005818786367414797,0.007481296758104738,0.00032527377209151036
2020-06-10,2020-06-10,speech,{'unknown'},0.009934577174703174,0.003392294645020596,0.006542282529682578,0.00011895059144877414
2020-07-29,2020-07-29,speech,{'unknown'},0.009502653338269777,0.0035789213871405654,0.005923731951129212,5.588426368989822e-05
2020-09-16,2020-09-16,speech,{'unknown'},0.008731902428032224,0.0015773759224832404,0.007154526505548983,3.9095773254366026e-05
2020-11-05,2020-11-05,speech,{'unknown'},0.010193942516468553,0.0022448754278143745,0.007949067088654178,2.3517949966432485e-05
2020-12-16,2020-12-16,speech,{'unknown'},0.010516826923076924,0.001702724358974359,0.008814102564102564,3.612337116435477e-05
2021-01-27,2021-01-27,speech,{'unknown'},0.00572655690765927,0.0017000715819613457,0.004026485325697924,4.851187139395089e-05
2021-03-17,2021-03-17,speech,{'unknown'},0.009074327405380757,0.002553579571363429,0.006520747834017328,2.5571560133401287e-05
2021-04-28,2021-04-28,speech,{'unknown'},0.008139104698483167,0.0024047354790972995,0.0057343692193858676,3.353432292038519e-05
2021-06-16,2021-06-16,speech,{'unknown'},0.009774578518658837,0.001174464860769085,0.008600113657889753,2.9758178747023363e-05
2021-07-28,2021-07-28,speech,{'unknown'},0.009923260121725324,0.0018523418893887271,0.008070918232336598,9.068447452063592e-05
2021-09-22,2021-09-22,speech,{'unknown'},0.009239758135742918,0.0014946667572525308,0.0077450913784903866,4.9019565686648016e-05
2021-11-03,2021-11-03,speech,{'unknown'},0.009060379206604631,0.001259357727558945,0.007801021479045687,2.644414060693453e-05
2021-12-15,2021-12-15,speech,{'unknown'},0.009345794392523364,0.0027341419765360905,0.006611652415987274,2.7208446156326227e-05
2022-01-26,2022-01-26,speech,{'unknown'},0.007905138339920948,0.004216073781291172,0.003689064558629776,8.019705562238644e-05
2022-03-16,2022-03-16,speech,{'unknown'},0.00831425472948548,0.0010844680081937583,0.007229786721291722,9.268957334989388e-05
2022-05-04,2022-05-04,speech,{'unknown'},0.007930052867019113,0.0017283448556323709,0.0062017080113867425,6.528113696196571e-05
2022-06-15,2022-06-15,speech,{'unknown'},0.007684597393919144,0.0014199799532241897,0.006264617440694955,5.747355450178858e-05
2022-07-27,2022-07-27,speech,{'unknown'},0.009192331866750472,0.002278441231929604,0.0069138906348208675,4.7355415306992236e-05
2022-09-21,2022-09-21,speech,{'unknown'},0.009942666376369837,0.00203207779955004,0.007910588576819798,4.794296107163515e-05
2022-11-02,2022-11-02,speech,{'unknown'},0.007710996091686913,0.001478821168268723,0.006232174923418189,3.581709726102408e-05
2022-12-14,2022-12-14,speech,{'unknown'},0.008873929008567932,0.002294981640146879,0.006578947368421052,4.506128334534968e-05
2023-02-01,2023-02-01,speech,{'unknown'},0.009095971783924262,0.0010209764247261926,0.008074995359198069,7.408252623117494e-05
2023-03-22,2023-03-22,speech,{'unknown'},0.010545750406809364,0.0017524095631493302,0.008793340843660033,2.2374913088193467e-05
2023-05-03,2023-05-03,speech,{'unknown'},0.007966529115084824,0.001203576341127923,0.0067629527739569,4.226845483723063e-05
2023-06-14,2023-06-14,speech,{'unknown'},0.009140067952337657,0.0021055653921615543,0.0070345025601761015,2.993405344755788e-05
2023-07-26,2023-07-26,speech,{'unknown'},0.008840006167446164,0.0030837230816672663,0.005756283085778897,2.481156502490904e-05
2023-09-20,2023-09-20,speech,{'unknown'},0.00998003992015968,0.0005322687957418496,0.00944777112441783,0.0001195920395495928
2023-11-01,2023-11-01,speech,{'unknown'},0.008827347468628299,0.0015000721188518679,0.007327275349776431,2.0467249580381094e-05
2023-12-13,2023-12-13,speech,{'unknown'},0.008286522449304808,0.002191147763037329,0.006095374686267479,2.3176329605579768e-05
2024-01-31,2024-01-31,speech,{'unknown'},0.012220975183938146,0.0014964459408903852,0.01072452924304776,9.749572039134329e-05
2024-03-20,2024-03-20,speech,{'unknown'},0.010678759508484494,0.001960210649502633,0.008718548858981861,2.018182606245801e-05
2024-05-01,2024-05-01,speech,{'unknown'},0.00992071241651369,0.001406085224387767,0.008514627192125923,2.936078342112387e-05
2024-06-12,2024-06-12,speech,{'unknown'},0.008647596140079603,0.0007444950319273831,0.00790310110815222,2.40948204516836e-05
2024-07-31,2024-07-31,speech,{'unknown'},0.010895493520727226,0.0012249371413835342,0.009670556379343692,2.5719564838680032e-05
2024-09-18,2024-09-18,speech,{'unknown'},0.00960167316284818,0.0021865196311436448,0.007415153531704534,2.9899812627840865e-05
2024-11-07,2024-11-07,speech,{'unknown'},0.009322297240035029,0.0016667137489759598,0.00765558349105907,1.9680163216090154e-05
2024-12-18,2024-12-18,speech,{'unknown'},0.009780380673499268,0.0018155197657393851,0.007964860907759884,4.022657024121153e-05
2025-01-29,2025-01-29,speech,{'unknown'},0.010008857395925597,0.0019486271036315323,0.008060230292294066,5.970540957254863e-05
2025-03-19,2025-03-19,speech,{'unknown'},0.009189933058101835,0.0016094045203274788,0.007580528537774357,1.6372631831046127e-05
2025-05-07,2025-05-07,speech,{'unknown'},0.009464050474935867,0.0016640088747139985,0.007800041600221868,2.42991950162675e-05
2025-06-18,2025-06-18,speech,{'unknown'},0.007875629464808525,0.0017273685443260334,0.006148260920482492,1.8744697928300282e-05
2025-07-30,2025-07-30,speech,{'unknown'},0.010648275862068965,0.0017655172413793103,0.008882758620689655,3.947892720306513e-05
2025-09-17,2025-09-17,speech,{'unknown'},0.009775698692575267,0.0013194194554396067,0.00845627923713566,4.570961749803059e-05
2025-10-29,2025-10-29,speech,{'unknown'},0.008184958809460538,0.0017273452032952432,0.006457613606165293,1.731263701384797e-05
2025-12-10,2025-12-10,speech,{'unknown'},0.007752897026681513,0.0016083137448966967,0.0061445832817848154,2.706864881843531e-05
