date,meeting_date,doc_type,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
1999-05-18,1999-05-18,statements,0.0005389327541530857,0.0005389327541530857,0.001616798262459257,-0.0005389327541530857,0.0,0.0021557310166123427,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.0
1999-06-30,1999-06-30,statements,0.0,0.0004941058844013092,0.0009882117688026185,-0.0004941058844013092,0.0,0.0009882117688026185,0.0,0.00625,0.00625,0.00625,0.0
1999-08-24,1999-08-24,statements,0.0003150063969628573,0.0003150063969628573,0.0009450191908885718,-0.0006300127939257146,0.0,0.0009450191908885718,0.004629629629629629,0.004629629629629629,0.004629629629629629,0.004629629629629629,0.0
1999-10-05,1999-10-05,statements,0.0004472041595917383,0.0,0.0004472041595917383,0.0,0.0,0.0008944083191834766,0.005847953216374269,0.0,0.005847953216374269,0.0,0.0
1999-11-16,1999-11-16,statements,0.0,0.0,-0.0002639918926335737,0.0,0.0,-0.0002639918926335737,0.0,0.0,0.00411522633744856,0.0,0.0
1999-12-21,1999-12-21,statements,0.0,0.0,0.0005336230958248768,0.0,0.0,0.0005336230958248768,0.0,0.0,0.006578947368421052,0.0,0.0
2000-02-02,2000-02-02,statements,0.000757669743761698,0.0,0.0,0.0,0.0,0.000757669743761698,0.005235602094240838,0.0,0.0,0.0,0.0
2000-03-21,2000-03-21,statements,0.0007233203044457832,0.0,0.0007233203044457832,0.0,0.0,0.0014466406088915664,0.005076142131979695,0.0,0.0025380710659898475,0.0,0.0
2000-05-16,2000-05-16,statements,0.0007636592106421175,0.0,0.0,0.0,0.0,0.0007636592106421175,0.005263157894736842,0.0,0.0,0.0,0.0
2000-06-28,2000-06-28,statements,0.00047181754191607454,0.00047181754191607454,-0.0014154526257482234,0.0,0.0,-0.00047181754191607443,0.00202020202020202,0.006060606060606061,0.006060606060606061,0.0,0.0
2000-08-22,2000-08-22,statements,0.000459236160601464,0.000459236160601464,-0.001836944642405856,0.0,0.0,-0.000918472321202928,0.001984126984126984,0.005952380952380952,0.005952380952380952,0.0,0.0
2000-10-03,2000-10-03,statements,0.0008421704370740016,0.0004210852185370008,-0.0012632556556110024,0.0,0.0,0.0,0.0028089887640449437,0.0056179775280898875,0.0056179775280898875,0.0,0.0
2000-11-15,2000-11-15,statements,0.0016291193772771453,0.00040727984431928634,-0.0008145596886385727,0.0,0.0,0.001221839532957859,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.0,0.0
2000-12-19,2000-12-19,statements,0.0015697849948546369,0.0,-0.002616308324757728,-0.0005232616649515457,0.0,-0.0015697849948546367,0.006493506493506494,0.0,0.00463821892393321,0.006493506493506494,0.0
2001-01-03,2001-01-31,statements,0.00029433190497245103,0.0,0.00029433190497245103,-0.00029433190497245103,0.0,0.00029433190497245103,0.004424778761061947,0.0,0.0008849557522123895,0.004424778761061947,0.0
2001-01-31,2001-01-31,statements,0.0002455781533667253,0.0,-0.0012278907668336265,0.0,0.0,-0.0009823126134669011,0.00392156862745098,0.0,0.0028011204481792717,0.0,0.0
2001-03-20,2001-03-20,statements,0.0002811681468156302,0.0,-0.0014058407340781511,0.0,0.0,-0.001124672587262521,0.004291845493562232,0.0,0.0023843586075345735,0.0,0.0
2001-04-18,2001-05-15,statements,0.00021004886864938658,0.0,-0.001050244343246933,0.0,0.0,-0.0008401954745975463,0.0035335689045936395,0.0,0.002523977788995457,0.0,0.0
2001-05-15,2001-05-15,statements,0.0,0.0,-0.001708984375,0.0,0.0,-0.001708984375,0.0,0.0,0.00390625,0.0,0.0
