date,meeting_date,doc_type,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
2004-01-28,2004-03-16,minutes,-5.25088865932313e-06,1.706538814280017e-05,7.876332988984694e-05,0.0,-2.625444329661565e-06,8.795238504366243e-05,1.8444569457637436e-05,5.772467108038382e-05,8.563550105331666e-05,0.0,0.00011988970147464332
2004-03-16,2004-05-04,minutes,-5.9227252783580845e-05,1.692207222388024e-05,0.0001819122764067126,0.0,0.0,0.00013960709584701197,0.00015258522974976024,4.024225839554116e-05,0.000167876286888862,0.0,0.0
2004-05-04,2004-06-30,minutes,5.0087148897429966e-05,5.321759570351934e-05,0.00014400055308011115,0.0,3.130446806089373e-06,0.00025043574448714985,9.010328088571524e-05,0.00014551679863043015,0.00012620235175338964,0.0,0.00021399529210357372
2004-06-30,2004-08-10,minutes,9.832079304187027e-05,5.763632695557913e-05,0.000142395631302019,0.0,0.0,0.00029835275129946843,0.00017688643281060342,0.00016680894488436214,0.00015288182235132243,0.0,0.0
2004-08-10,2004-09-21,minutes,3.0060708639408963e-05,2.5766321690921968e-05,3.864948253638296e-05,4.294386948486995e-06,0.0,9.877089981520088e-05,5.6042592370201356e-05,0.0001321003963011889,3.7742970371768255e-05,0.0002642007926023778,0.0
2004-09-21,2004-11-10,minutes,-2.3914102270210867e-05,5.181388825212354e-05,1.1957051135105433e-05,0.0,3.985683711701811e-06,4.384252082871991e-05,5.3867700926524454e-05,0.0001556178026766262,1.2363078901169547e-05,0.0,0.00025138260432378077
2004-11-10,2004-12-14,minutes,3.4186395988438045e-05,6.837279197687609e-05,6.837279197687609e-05,0.0,0.0,0.0001709319799421902,7.462845689673554e-05,0.00022388537069020661,7.462845689673554e-05,0.0,0.0
2004-12-14,2005-02-02,minutes,3.786646909069666e-05,4.6281239999740363e-05,0.00010097725090852443,1.2622156363565554e-05,0.0,0.000197747116362527,7.566395117153018e-05,0.00012464447994923572,0.00012028628134961209,0.00026062027625749283,0.0
2005-02-02,2005-03-22,minutes,4.033889839472004e-05,2.4554112066351325e-05,7.015460590386093e-05,1.7538651475965233e-06,0.0,0.0001368014815125288,9.557051441868196e-05,0.00011311486006075885,9.089586969168121e-05,0.00014543339150668993,0.0
2005-03-22,2005-05-03,minutes,8.99666649615637e-05,2.998888832052124e-05,0.0001312013864022804,3.748611040065155e-06,3.748611040065155e-06,0.0002586541617644956,0.00012065637065637066,0.00010725010725010724,0.00012240501370936154,0.00024131274131274132,0.00024131274131274132
2005-05-03,2005-05-03,minutes,0.00010347167140917934,0.0,4.775615603500584e-05,0.0,0.0,0.0001512278274441852,0.0001920406535291163,0.0,4.566001552440528e-05,0.0,0.0
2005-06-30,2005-08-09,minutes,5.9826126176145574e-05,3.739132886009099e-05,3.739132886009099e-05,3.7391328860090984e-06,0.0,0.00013834791678233663,0.00010706924703552021,0.00012045290291496025,4.0150967638320084e-05,0.0002409058058299205,0.0
2005-08-09,2005-09-20,minutes,7.855176370844428e-05,5.0497562383999885e-05,0.0001234384858275553,-5.6108402648888765e-06,0.0,0.0002468769716551106,0.00011633124491050803,0.00025834601142463474,0.0001335891768477812,0.00031575623618566466,0.0
2005-09-20,2005-11-01,minutes,9.308358514944186e-05,3.102786171648062e-05,0.00010342620572160206,0.0,0.0,0.00022753765258752456,0.0001682117224880383,0.00014952153110047846,0.00011961722488038278,0.0,0.0
2005-11-01,2005-12-13,minutes,7.344675722440792e-05,1.4689351444881585e-05,6.855030674278072e-05,-4.896450481627195e-06,0.0,0.00015178996493044305,0.00012357884330202668,7.864108210128971e-05,7.20876585928489e-05,0.0002883506343713956,0.0
2005-12-13,2006-01-31,minutes,1.0450250051096128e-05,6.270150030657676e-05,0.00013585325066424965,5.225125025548064e-06,5.225125025548064e-06,0.0002194552510730187,1.771259542660786e-05,0.00030111412225233364,0.0001565793435712135,0.00030111412225233364,0.00030111412225233364
2006-01-31,2006-03-28,minutes,3.426568193667537e-05,1.0078141746080992e-05,8.465639066708035e-05,0.0,0.0,0.00012900021434983673,7.331409916378802e-05,0.00011397570038067885,0.0001340354236476783,0.0,0.0
2006-03-28,2006-05-10,minutes,6.102359105639344e-05,3.661415463383606e-05,0.00010577422449774862,8.136478807519123e-06,4.068239403759562e-06,0.00021561668839925683,9.801615306202462e-05,0.0001764290755116443,0.00011043153244988107,0.00025484199796126404,0.00025484199796126404
2006-05-10,2006-06-29,minutes,9.501167609694582e-05,2.9234361875983323e-05,8.404879039345207e-05,0.0,0.0,0.0002082948283663812,0.00017134572294714642,0.00023724792408066428,9.921276825191415e-05,0.0,0.0
2006-06-29,2006-08-08,minutes,0.00010394703610656133,2.3099341357013626e-05,5.00485729401962e-05,0.0,3.849890226168938e-06,0.0001809448406299401,0.00014738393515106852,0.00024563989191844754,6.261409009685918e-05,0.0,0.00024563989191844754
2006-08-08,2006-09-20,minutes,0.00010138680752674761,1.3825473753647402e-05,-3.225943875851061e-05,0.0,0.0,8.29528425218844e-05,0.00014505940842135802,7.552679942599632e-05,3.5245839732131614e-05,0.0,0.0
2006-09-20,2006-10-25,minutes,8.278084827350186e-05,3.679148812155638e-05,0.00012877020842544734,4.598936015194547e-06,0.0,0.0002529414808357001,0.00011852085967130215,0.00018436578171091445,0.00011061946902654868,0.0002765486725663717,0.0
2006-10-25,2006-12-12,minutes,6.308689379825423e-05,2.1028964599418074e-05,1.7524137166181727e-05,0.0,0.0,0.00010163999556385402,0.00010383017997231196,0.00023073373327180433,1.671983574433365e-05,0.0,0.0
2006-12-12,2007-01-31,minutes,5.9515750644859356e-05,3.9677167096572906e-05,0.00011109606787040413,-3.9677167096572905e-06,3.9677167096572905e-06,0.00021028898561183638,0.0001139211665527455,0.00015664160401002505,7.797270955165692e-05,0.0002506265664160401,0.0002506265664160401
2007-01-31,2007-03-21,minutes,2.496238904633561e-05,1.0921045207771831e-05,6.708642056202695e-05,0.0,0.0,0.0001029698548161344,5.978537051983379e-05,8.560178051703475e-05,6.499139997521258e-05,0.0,0.0
2007-03-21,2007-05-09,minutes,6.427926575024829e-05,1.2052362328171554e-05,9.641889862537244e-05,-8.034908218781036e-06,0.0,0.00016471561848501124,0.00010640703350491466,8.423890152472411e-05,7.775898602282227e-05,0.00025271670457417233,0.0
