date,meeting_date,doc_type,speaker_types,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
1999-02-03,1999-02-03,speech,{'unknown'},,,,,,,,,,,
1999-03-30,1999-03-30,speech,{'unknown'},,,,,,,,,,,
1999-05-18,1999-05-18,statements,,,,,,,,,,,,
1999-05-18,1999-05-18,speech,{'unknown'},-0.6541312803784889,0.9817583150916251,-0.5833053292837709,1.3598838781084404,-0.5773502691896257,-0.16881441519300228,-1.0235205919811883,0.4341758503099304,-0.7179516174507069,0.5773502691896254,-0.5773502691896256
1999-06-30,1999-06-30,statements,,-0.8989398079763283,-0.3757738109223186,-1.018059983500108,-0.16420777508112372,-0.5,-1.1024538340490886,-1.0408201702565403,1.1979285047414516,1.4895664583903936,0.4999999999999994,-0.5
1999-06-30,1999-06-30,speech,{'unknown'},0.3155497444198009,-0.7832740713610402,-0.9262708717181549,0.30668050427697974,8.711637364569764,-0.525558306856886,0.457074377440507,0.32051930261128053,-1.002974919082018,0.44721359549995676,1.7888543819998317
1999-08-24,1999-08-24,statements,,-0.3147616244057197,-0.3789078095168264,-0.4595910519793026,-1.3391477316487925,-0.5178675414204537,-0.7181704240778616,1.7760713098780196,0.9819899392376011,1.278672901219142,0.408248290463862,-0.6454972243679027
1999-08-24,1999-08-24,speech,{'unknown'},-0.9197817015535095,-1.4049111411629347,-1.350121899166162,1.4498889004050668,-0.4754467661681622,-1.2098307402075679,-1.115500739836101,-2.2807942791970395,-0.6921683842402516,-16.231474313118486,-0.5855400437691198
1999-10-05,1999-10-05,statements,,-0.1023607887087275,-1.170035321966969,-0.9289908381635376,1.1988096518542097,-0.44212026576841057,-0.6558999175641921,1.4736175966324552,-1.6254759026490635,1.1983967852850697,-2.4432820921920153,-0.5400617248673216
1999-10-05,1999-10-05,speech,{'unknown'},-0.06886968466919725,1.0327051145785673,0.1938036632391193,-0.5297166952445207,-0.4150111185995416,0.2372192600122694,-0.47338657396758205,0.10367231138085284,-0.6985715756884593,0.5527287321340887,-0.5039526306789696
1999-11-16,1999-11-16,statements,,-0.9089324342000702,-1.1320139904841309,-1.7169527541133756,1.1493292379860829,-0.39238394192391524,-1.4623806633970016,-1.0744141321444503,-1.427806074917015,1.153669853561665,-1.8838086970945858,-0.4743416490252569
1999-11-16,1999-11-16,speech,{'unknown'},-1.2711926626904235,-0.7708231521478824,-0.05900664508948937,-0.002609011761183026,-0.37311799527702955,-0.6423058091332055,-0.7999302617405816,-0.5904723416055857,-1.0513440484124728,0.6240713248206853,-0.4494665749754947
1999-12-21,1999-12-21,statements,,-0.7153690599681836,-0.9769173990878224,-0.6980667499198377,1.0852270769066852,-0.3564514388230046,-0.7293255058988521,-0.9252283858391973,-1.2355516762310417,1.124887616650485,-1.6497650246374447,-0.42817441928883754
1999-12-21,1999-12-21,speech,{'unknown'},1.9722510610834696,0.8428121507390925,-0.5617158725098438,0.9981312358009502,-0.3418452419439808,0.7148444201761375,0.3566701697534047,0.9699486028268685,-1.2003556406661988,-1.435109323740901,-0.40967324519935133
2000-02-02,2000-02-02,statements,,0.6787161403610273,-0.9793849921859631,-1.1140271962954922,0.929517593983748,-0.3289055175784568,-0.5151368914059682,1.6553502997030216,-1.1966629143572363,-1.6011024775359013,-1.2881620501712052,-0.39339789623472154
