date,meeting_date,doc_type,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2016-12-14,2016-12-14,press_conferences,0.008524072612470403,0.0037884767166535124,0.004735595895816891,6.071276789508834e-05
2017-03-15,2017-03-15,press_conferences,0.008186960404882405,0.0005954153021732659,0.00759154510270914,0.00012867025597812102
2017-06-14,2017-06-14,press_conferences,0.00635650527454693,0.0008114687584527996,0.005545036516094131,0.00010462333049234209
2017-09-20,2017-09-20,press_conferences,0.004893564962074872,0.002202104232933692,0.0026914607291411794,4.640449533002033e-05
2017-12-13,2017-12-13,press_conferences,0.007432353965857624,0.0019742190221809313,0.005458134943676692,6.738438202069991e-05
2018-03-21,2018-03-21,press_conferences,0.005763688760806916,0.0011527377521613833,0.004610951008645533,9.606147934678194e-05
2018-06-13,2018-06-13,press_conferences,0.00590687977762335,0.001389854065323141,0.004517025712300208,7.169882083016204e-05
2018-09-26,2018-09-26,press_conferences,0.010172724382748756,0.0018014199427784253,0.008371304439970329,7.408234017672858e-05
2018-12-19,2018-12-19,press_conferences,0.008326277166243297,0.0007056167090036692,0.007620660457239628,0.00011907281964436918
2019-01-30,2019-01-30,press_conferences,0.008547008547008548,0.0014464168310322155,0.007100591715976331,9.342883836810962e-05
2019-03-20,2019-03-20,press_conferences,0.010396451344607708,0.0011089548100914888,0.009287496534516219,0.00011189754860862915
2019-05-01,2019-05-01,press_conferences,0.009731232622798888,0.001235712079085573,0.008495520543713315,0.00011965521892553964
2019-06-19,2019-06-19,press_conferences,0.010723477266228196,0.0008578781812982557,0.00986559908492994,0.0001217975195670363
2019-07-31,2019-07-31,press_conferences,0.009189189189189189,0.0013513513513513514,0.007837837837837838,0.00010048510048510049
2019-09-18,2019-09-18,press_conferences,0.007253269916765755,0.002140309155766944,0.005112960760998811,6.47210222911242e-05
2019-10-30,2019-10-30,press_conferences,0.007920792079207921,0.0006600660066006601,0.007260726072607261,0.0001117034780401117
2019-12-11,2019-12-11,press_conferences,0.006838201205377839,0.0003477051460361613,0.006490496059341678,0.00010468542031196255
2020-01-29,2020-01-29,press_conferences,0.007991242474001094,0.000875752599890531,0.0071154898741105635,8.784555400136499e-05
2020-03-03,2020-03-03,press_conferences,0.008315098468271335,0.00087527352297593,0.007439824945295405,0.00035427737834740024
2020-03-15,2020-03-15,press_conferences,0.011112714677442632,0.0012988887285322558,0.009813825948910377,0.0001141142552198881
2020-04-29,2020-04-29,press_conferences,0.00919808265319342,0.0020728073584661225,0.007125275294727296,8.189971603134824e-05
2020-06-10,2020-06-10,press_conferences,0.011219910240718074,0.0024479804161566705,0.008771929824561403,6.546216286986121e-05
2020-07-29,2020-07-29,press_conferences,0.0088847078499007,0.0011497857217518553,0.007734922128148845,8.057210550155048e-05
2020-09-16,2020-09-16,press_conferences,0.009907592645517767,0.0013337143945889303,0.008573878250928837,7.265998517736303e-05
2020-11-05,2020-11-05,press_conferences,0.010159118727050184,0.0019583843329253367,0.008200734394124847,8.283570095075603e-05
2020-12-16,2020-12-16,press_conferences,0.00936768149882904,0.0014255167498218105,0.00794216474900723,7.492608253780405e-05
2021-01-27,2021-01-27,press_conferences,0.009671614934772829,0.0019118308591992803,0.00775978407557355,7.533770947158786e-05
2021-03-17,2021-03-17,press_conferences,0.010416666666666666,0.0014297385620915032,0.008986928104575163,7.747351814288933e-05
2021-04-28,2021-04-28,press_conferences,0.009081309398099261,0.0008447729672650475,0.008236536430834213,8.762272798759802e-05
2021-06-16,2021-06-16,press_conferences,0.008954332902198787,0.0005969555268132525,0.008357377375385534,8.705601432693264e-05
