date,meeting_date,doc_type,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2008-09-16,2008-09-16,statements,-0.3693274080481797,-0.4101631830325972,-0.16904783470369106,0.7182034420821738
2008-10-08,2008-10-29,statements,1.2390426537109573,1.3288468877584692,0.5879447357921311,-0.3758981914054434
2008-10-29,2008-10-29,statements,-0.38065518783217767,1.3066518307656811,-0.9348913411961259,-1.4665438227817538
2009-01-28,2009-01-28,statements,3.644783518846856,-0.43542379893282085,3.633522259129862,0.732601269184139
2009-03-18,2009-03-18,statements,2.612487962757627,1.2970861314625304,1.9352866633057095,0.0
2009-04-29,2009-04-29,statements,1.770668058178284,-0.4458667119610652,1.8824895468677005,0.7302967433402215
2009-06-24,2009-06-24,statements,2.44713685326299,-0.44278000912974935,2.5224769233297475,0.723821093370859
2009-08-12,2009-08-12,statements,2.352652663592434,1.2992810619470267,1.7517369987405416,-0.016882712632622306
2009-09-23,2009-09-23,statements,3.6309057269235865,1.2796064412918928,3.033432859605747,0.16787595562694915
2009-11-04,2009-11-04,statements,4.006208871742347,1.2608023480466897,3.502482983906546,0.2288115743566672
2009-12-16,2009-12-16,statements,4.850095635444313,-0.47800244995681307,5.053726060046591,0.725322295606266
2010-01-27,2010-01-27,statements,2.7061210101946727,-0.47479577095643327,2.848783712724508,0.7192710945763314
2010-03-16,2010-03-16,statements,2.077050615702987,-0.4716529094372423,2.2051954438839187,0.7133693431843361
2010-04-28,2010-04-28,statements,1.5157309418720544,-0.4685717728948909,1.638158317443145,0.707610977868535
2010-05-09,2010-06-23,statements,-0.010638906383587804,-0.46555036375794884,0.12114587324891395,0.7019902743566003
2010-06-23,2010-06-23,statements,0.49212607852660434,-0.4625867739159113,0.6182378531171417,0.6965018236256026
2010-08-10,2010-08-10,statements,0.993693714223395,-0.45967917962811655,1.1131805356193105,0.6911405099122518
2010-09-21,2010-09-21,statements,1.4883591488981531,1.3156584099339266,1.1004076709003456,-0.07519415768878501
2010-11-03,2010-11-03,statements,1.9659164612308115,-0.4685313937555203,2.0846125372757034,0.6902157941353405
2010-12-14,2010-12-14,statements,1.9185943614438659,-0.465662030615419,2.029648661520454,0.685093419684368
2011-01-26,2011-01-26,statements,3.3390240274376417,-0.4628448466956029,3.426742579459734,0.6800837476966604
2011-03-15,2011-03-15,statements,2.6861973035989863,-0.4600782771355895,2.766877005968471,0.6751826979287069
2011-04-27,2011-04-27,statements,2.130642269079092,-0.45736082207446177,2.210016534077398,0.6703863942092385
2011-06-22,2011-06-22,statements,0.741890562198494,1.346585012604728,0.4025834766775208,-0.2648961396422465
2011-08-09,2011-08-09,statements,0.2911289095977914,1.3285144039020538,-0.037927639210669536,-0.4972470515329647
2011-09-21,2011-09-21,statements,1.6313245858736456,-0.47678339355684857,1.7238291375968255,0.6784805314274325
2011-11-02,2011-11-02,statements,0.7159186004142926,-0.4740376989670007,0.8192307602162199,0.6738275951856899
2011-12-13,2011-12-13,statements,1.1557001570967418,-0.47133898597659823,1.249926040835978,0.6692693434587922
2012-01-25,2012-01-25,statements,1.587422867087402,-0.46868592797124153,1.6711455508546544,0.6648026026999927
2012-03-13,2012-03-13,statements,1.120968818566481,-0.46607725025125757,1.2100039923681916,0.6604243464561835
2012-04-25,2012-04-25,statements,1.5501392461306338,-0.4635117274463395,1.6280684230458802,0.6561316867114875
2012-06-20,2012-06-20,statements,1.9644864114833507,-0.46098818108592843,2.0299823089311677,0.6519218658456654
2012-08-01,2012-08-01,statements,1.9226362337687326,-0.4585054773143641,1.984477877649679,0.6477922491563787
2012-09-13,2012-09-13,statements,4.020096116990905,-0.45606252474071296,4.027797287310414,0.6437403178991623
2012-10-24,2012-10-24,statements,3.7437888216527195,-0.45365827241399037,3.7500609887273293,0.6397636628032645
2012-12-12,2012-12-12,statements,3.5176295790972274,-0.451291707915216,3.5228761304153084,0.6358599780253689
2013-01-30,2013-01-30,statements,2.9649035967115154,-0.44896185555841917,2.9782285884710276,0.632027055506664
2013-03-20,2013-03-20,statements,2.494753960397843,-0.4466677746933091,2.5153125820901296,0.6282627797018393
2013-05-01,2013-05-01,statements,2.420696526466014,-0.44440855810288915,2.4396253876855507,0.6245651226513692
2013-06-19,2013-06-19,statements,2.3528735844002195,-0.44218333048979697,2.370391863126808,0.62093213937097
2013-07-31,2013-07-31,statements,2.2904567974895813,-0.4399912470456199,2.306744112053954,0.6173619635343729
