date,meeting_date,doc_type,sharpe_positive,sharpe_negative,sharpe_net,sharpe_consensus
2011-04-27,2011-04-27,press_conferences,,,,
2011-06-22,2011-06-22,press_conferences,,,,
2011-11-02,2011-11-02,press_conferences,,,,
2012-01-25,2012-01-25,press_conferences,1.6222214115322648,0.08247860988423239,1.3308778370812167,0.673092758403989
2012-04-25,2012-04-25,press_conferences,0.4530619626447096,1.8916247711449434,0.09975093361076329,-0.42837919135918434
2012-06-20,2012-06-20,press_conferences,-1.2595952729429731,-0.75,-1.000760544395109,-0.253556095892207
2012-09-13,2012-09-13,press_conferences,1.4961746829660043,-2.2477650127287663,1.9594329159314383,2.232749897994598
2012-12-12,2012-12-12,press_conferences,1.6401114470583849,-0.27264383161388434,1.5282729743397991,0.8973137970935167
2013-03-20,2013-03-20,press_conferences,0.14029621015860363,6.578172897198048,-1.212659345345381,-2.8675139642378342
2013-06-19,2013-06-19,press_conferences,0.6233929217972648,-1.2741826201799908,1.1286618987616701,1.614328700425945
2013-09-18,2013-09-18,press_conferences,0.4693854076196354,-0.5592327894010801,0.6461473583144876,0.7137558109257458
2013-12-18,2013-12-18,press_conferences,0.32695486543648483,0.24622486049634346,0.13996703386979772,-0.12039158269822273
2014-03-19,2014-03-19,press_conferences,-1.1640566456139323,-0.8768222193244624,-0.5011123484270792,0.672115025216022
2014-06-18,2014-06-18,press_conferences,-1.7942932051837028,-0.8193464903987028,-1.0845213039948272,0.34960120263846756
2014-09-17,2014-09-17,press_conferences,-1.4381893014455407,-0.8760229596018355,-0.8524390826582977,0.5783537132729203
2014-12-17,2014-12-17,press_conferences,-0.14645741691317224,-1.0360440328071114,0.366796295602538,1.2555326193845002
2015-03-18,2015-03-18,press_conferences,-1.2213806343825622,-0.8661049395704157,-0.6955723993261886,0.7039261954784102
2015-06-17,2015-06-17,press_conferences,0.09900787898923315,-0.5048701487169995,0.34875539585684745,0.5980464902926922
2015-09-17,2015-09-17,press_conferences,-1.0599313009524116,-0.5962493672825078,-0.7040400562011312,0.3248458934694825
2015-12-16,2015-12-16,press_conferences,-0.7715103909863191,1.4127641677388887,-1.4566514587253572,-2.07582771290021
2016-03-16,2016-03-16,press_conferences,-1.3252914134478668,0.6638727704071715,-1.5652713394631654,-1.6210084867895014
