date,meeting_date,doc_type,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
2018-12-19,2018-12-19,press_conferences,3.3529592374981902e-06,6.7059184749963804e-06,0.0,3.3529592374981902e-06,1.6764796187490951e-06,1.5088316568741854e-05,1.1760278483394486e-05,4.7041113933577944e-05,0.0,0.00014112334180073385,0.00014112334180073385
2019-01-30,2019-01-30,press_conferences,-7.539129039598745e-06,0.0,-1.507825807919749e-06,0.0,7.539129039598745e-06,-1.507825807919749e-06,5.057401507105649e-05,0.0,6.920654693934046e-06,0.0,0.00013149243918474687
2019-03-20,2019-03-20,press_conferences,1.632058768116771e-06,6.528235072467084e-06,3.264117536233542e-06,-4.896176304350313e-06,1.632058768116771e-06,8.160293840583855e-06,6.600921488639814e-06,5.544774050457444e-05,1.1551612605119674e-05,0.0001386193512614361,0.0001386193512614361
2019-05-01,2019-05-01,press_conferences,-1.3438134928844923e-05,5.7592006837906814e-06,1.1518401367581363e-05,-7.678934245054241e-06,3.839467122527121e-06,0.0,3.089280197713933e-05,6.619886137958427e-05,6.619886137958427e-05,0.00015446400988569664,0.00015446400988569664
2019-06-19,2019-06-19,press_conferences,1.538700402816742e-05,1.538700402816742e-05,1.3677336913926597e-05,0.0,-1.7096671142408246e-06,4.274167785602062e-05,5.147269087789534e-05,0.00011698338835885305,4.399375288709004e-05,0.0,0.00014297969688304262
2019-07-31,2019-07-31,press_conferences,-1.5779666761994594e-05,-3.1559333523989186e-06,-2.0513566790592967e-05,-1.5779666761994593e-06,0.0,-4.1027133581185933e-05,8.445945945945946e-05,6.756756756756757e-05,6.506506506506506e-05,0.00013513513513513514,0.0
2019-09-18,2019-09-18,press_conferences,-3.9018814979054934e-06,1.0405017327747984e-05,-6.50313582984249e-06,1.300627165968498e-06,1.300627165968498e-06,2.601254331936995e-06,2.743986097137108e-05,9.512485136741974e-05,2.201964152023605e-05,0.00011890606420927467,0.00011890606420927467
2019-10-30,2019-10-30,press_conferences,-3.038602443028045e-06,2.430881954422436e-05,7.596506107570112e-06,1.5193012215140225e-06,0.0,3.0386024430280448e-05,9.42951438000943e-06,0.00011734506784011734,1.783962180001784e-05,0.000132013201320132,0.0
2019-12-11,2019-12-11,press_conferences,2.4955414688993564e-05,9.982165875597424e-06,-3.7433122033490345e-06,1.247770734449678e-06,0.0,3.2442039095691635e-05,5.039205015016831e-05,5.1511873486838715e-05,1.6557387906483872e-05,0.0001159017153453871,0.0
2020-01-29,2020-01-29,press_conferences,-6.872083421722435e-06,8.017430658676175e-06,1.0308125132583654e-05,-1.1453472369537393e-06,2.2906944739074786e-06,1.2598819606491134e-05,3.284072249589491e-05,5.8944886531093426e-05,3.6489691662105454e-05,2.1893814997263275e-05,0.00010946907498631637
2020-03-03,2020-03-03,press_conferences,0.0,1.831052046631527e-05,3.662104093263054e-05,0.0,0.0,5.493156139894581e-05,0.0,0.0002188183807439825,0.00014587892049598833,0.0,0.0
2020-03-15,2020-03-15,press_conferences,-1.7337806752956479e-06,6.9351227011825915e-06,-3.4675613505912957e-06,-1.3870245402365183e-05,0.0,-1.2136464727069536e-05,1.6035663315213034e-05,0.0001443209698369173,1.6035663315213034e-05,0.0001443209698369173,0.0
2020-04-29,2020-04-29,press_conferences,-5.898185537874876e-06,-7.372731922343595e-06,-3.0965474073843095e-05,-2.949092768937438e-06,0.0,-4.718548430299901e-05,8.636697326942177e-05,4.982709996312795e-05,7.352863940504827e-05,0.00012955045990413266,0.0
2020-06-10,2020-06-10,press_conferences,1.0301371420425043e-06,1.0301371420425043e-06,-1.1331508562467546e-05,0.0,0.0,-9.271234278382538e-06,9.272653091502542e-06,4.079967360261118e-06,3.619325884102605e-05,0.0,0.0
